,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2010,216.0,216.0,0.0,,
March 2011,0.0,0.0,0.0,,
June 2011,18.0,18.0,-18.0,,
September 2011,54.0,54.0,-54.0,,
December 2011,-180.0,-180.0,-36.0,20592.0,20592.0
March 2012,11850.0,0.0,-11850.0,26242.0,26242.0
June 2012,21189.0,64.0,-21189.0,5053.0,5053.0
September 2012,4504.0,-54.0,-4504.0,549.0,549.0
December 2012,-122209.0,-7225.0,-47123.0,30051.0,
March 2013,-4051.0,-51.0,-4051.0,27000.0,
June 2013,-4000.0,0.0,-4000.0,24000.0,
September 2013,-6000.0,0.0,-6000.0,19500.0,
December 2013,-3565.0,-475.0,-3565.0,18000.0,
March 2014,-1000.0,118.75,-1000.0,18000.0,
June 2014,-1000.0,118.75,-1000.0,18000.0,
September 2014,1000.0,118.75,-1000.0,17500.0,
December 2014,6875.0,118.75,-2875.0,17000.0,
March 2015,1576.0,-576.0,-1576.0,17000.0,
June 2015,1166.0,166.0,-1166.0,17000.0,
September 2015,1166.0,-166.0,-1166.0,17000.0,
December 2015,-9383.0,1651.0,-1567.0,17000.0,
March 2016,1079.0,79.0,-1079.0,17000.0,
June 2016,1078.0,1078.0,-1078.0,17000.0,
September 2016,2593.0,-2250.0,-1741.0,16800.0,
December 2016,2593.0,-2250.0,-3445.0,16800.0,
March 2017,1647.25,750.0,-2500.0,15300.0,
June 2017,1647.25,750.0,-1000.0,15300.0,
September 2017,1647.25,544.5,-1000.0,15300.0,
December 2017,1647.25,544.5,-2089.0,15300.0,
March 2018,5915.25,4915.25,-5915.25,,
June 2018,5915.25,4915.25,-5915.25,,
September 2018,5915.25,4915.25,-5915.25,,
December 2018,5915.25,4915.25,-5915.25,9300.0,
