,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2014,-12522.0,,,
December 2014,-12522.0,,,
March 2015,-21550.0,,,
June 2015,-54166.0,81678.0,70778.0,10900.0
September 2015,-170991.0,,,
December 2015,-196978.0,,,
March 2016,-181439.0,474771.0,453027.0,21744.0
June 2016,-284644.0,493078.0,493078.0,
September 2016,-265488.0,330155.0,,
December 2016,-196498.0,200935.0,,
March 2017,-125753.0,177833.0,,
June 2017,-116571.0,91554.0,91554.0,
September 2017,-213936.0,232132.0,167628.0,64504.0
December 2017,-170832.0,467817.0,346039.0,121778.0
March 2018,-201336.0,900318.0,720554.0,
June 2018,-236048.0,1349173.0,1126999.0,
September 2018,-270666.0,1364765.0,1118744.0,
December 2018,-242092.0,920459.0,697879.0,
March 2019,-395926.0,783596.0,583274.0,
June 2019,-603744.0,693369.0,503719.0,189650.0
September 2019,-235248.0,476987.0,304959.0,
December 2019,-164428.0,467537.0,313267.0,
March 2020,-211881.0,480631.0,351001.0,129630.0
June 2020,-136164.0,697015.0,300784.0,
