,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,,
June 2010,,1573955000.0,212962000.0,1360993000.0
September 2010,,1896001000.0,129075000.0,1766926000.0
December 2010,,1781785000.0,168538000.0,1613247000.0
March 2011,,,,
June 2011,,1781321000.0,132795000.0,1648526000.0
September 2011,,1718598000.0,99829000.0,1618769000.0
December 2011,,1671288000.0,73145000.0,1598143000.0
March 2012,,1674883000.0,90736000.0,1584147000.0
June 2012,,,,
September 2012,,,,
December 2012,,,,
March 2013,-25268250.0,,,
June 2013,-25268250.0,,,
September 2013,-25268250.0,,,
December 2013,-25268250.0,,,
March 2014,7461000.0,,,
June 2014,-33284000.0,,,
September 2014,-14282000.0,,,
December 2014,-6979000.0,1359120000.0,230662000.0,1128458000.0
March 2015,30919000.0,,,
June 2015,19901000.0,2075208000.0,450413000.0,1624795000.0
September 2015,33228000.0,2125248000.0,308149000.0,1817099000.0
December 2015,45521000.0,2389746000.0,258128000.0,2131618000.0
March 2016,60858000.0,2612692000.0,232116000.0,2380576000.0
June 2016,37995000.0,2752519000.0,200141000.0,2552378000.0
September 2016,-37351000.0,2841076000.0,162391000.0,2678685000.0
December 2016,5804000.0,2992669000.0,215285000.0,2777384000.0
March 2017,26864000.0,3064857000.0,249278000.0,2815579000.0
June 2017,-82545000.0,2938234000.0,403228000.0,2535006000.0
September 2017,-67468000.0,2704944000.0,274050000.0,2430894000.0
December 2017,-45392000.0,2618217000.0,253466000.0,2364751000.0
March 2018,-35203000.0,2559121000.0,253899000.0,2305222000.0
