,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2011,130254.0,,9879.0,,
December 2011,287653.0,,217803.0,,
March 2012,,,,,
June 2012,,,,545768.0,535768.0
September 2012,193926.0,,-178957.0,,
December 2012,229560.0,,-111130.0,635562.0,625562.0
March 2013,,,,,
June 2013,,,,,
September 2013,,83560.0,-106778.0,,
December 2013,,162639.0,-230116.0,,
March 2014,,326128.0,-313111.0,,
June 2014,,545116.0,-596483.0,64974.0,56974.0
September 2014,,44299.0,-143227.0,,
December 2014,,47682.0,-211407.0,177358.0,169358.0
March 2015,,128444.0,-55861.0,79280.0,71280.0
June 2015,,556907.0,-94899.0,,
September 2015,659.0,52423.0,-659.0,18811.0,
December 2015,4764.0,11524.0,-19469.0,6875.0,
March 2016,39802.0,,-790592.0,58203.0,58203.0
June 2016,28329.0,,-15284.0,88093.0,88093.0
September 2016,17525.0,,-19204.0,72348.0,72348.0
December 2016,38729.0,,-40408.0,162192.0,162192.0
March 2017,25676.0,,-27319.0,134524.0,134524.0
June 2017,30924.0,,-32322.0,513356.0,513356.0
September 2017,41679.0,,-44676.0,661763.0,661763.0
December 2017,60688.0,,-75390.0,1190763.0,775826.0
March 2018,53214.0,,-69361.0,1485837.0,518588.0
June 2018,50824.0,,-154565.0,3193926.0,521484.0
September 2018,61448.0,,-81800.0,3326847.0,249335.0
December 2018,124910.0,,-146399.0,3514125.0,235061.0
March 2019,116552.0,,-125989.0,1635111.0,72882.0
June 2019,101896.0,,-113659.0,1205116.0,672487.0
September 2019,102692.0,,-102670.0,762958.0,622314.0
December 2019,64307.0,,-90737.0,633165.0,515586.0
March 2020,68524.0,,-82137.0,577310.0,477231.0
June 2020,25514.0,,-37518.0,186006.0,100510.0
September 2020,41977.0,,-50867.0,136970.0,51474.0
December 2020,27066.0,,-35731.0,110548.0,25052.0
March 2021,7576.0,,-16100.0,173924.0,88428.0
June 2021,19410.0,,-25451.0,223978.0,138482.0
September 2021,61678.0,,-54896.0,89275.0,3779.0
December 2021,41938.0,,-18926.0,110393.0,18782.0
