,OperatingExpenses,NetIncomeLoss,Assets
March 2011,418476.75,-138649.75,
June 2011,418476.75,-138649.75,
September 2011,418476.75,-138649.75,
December 2011,418476.75,-138649.75,14824896.0
March 2012,472090.0,-140151.0,
June 2012,547504.0,-259232.0,
September 2012,656820.0,-366142.0,
December 2012,997109.0,-396252.0,52687877.0
March 2013,1547626.0,-433682.0,51365368.0
June 2013,2565100.0,-1270959.0,62327735.0
September 2013,3897232.0,-1719651.0,99083902.0
December 2013,2574950.0,-235962.0,125370266.0
March 2014,3541102.0,-1158636.0,125088419.0
June 2014,4002498.0,-1823990.0,140152297.0
September 2014,6448748.0,-3514469.0,188263396.0
December 2014,7026671.0,-4053160.0,200482368.0
March 2015,7280589.0,-3760813.0,288004189.0
June 2015,9482345.0,-4855022.0,301161105.0
September 2015,12226215.0,-6729714.0,339037026.0
December 2015,11077851.0,-2175130.0,309243242.0
March 2016,10302000.0,-3228906.0,301946960.0
June 2016,11097000.0,-2698829.0,365787912.0
September 2016,10245000.0,-1512000.0,404608549.0
December 2016,12807000.0,-3763265.0,489046000.0
March 2017,13149000.0,-1119000.0,481543000.0
June 2017,12177000.0,-713000.0,476760000.0
September 2017,13419000.0,-2062000.0,471063000.0
December 2017,19248000.0,-8200000.0,457674000.0
March 2018,14619000.0,-1825000.0,542753000.0
June 2018,14373000.0,-1525000.0,535788000.0
September 2018,12708000.0,-602000.0,527088000.0
December 2018,20079000.0,-12548000.0,508081000.0
March 2019,12379000.0,642000.0,509097000.0
June 2019,17410000.0,-7051000.0,498790000.0
September 2019,11783000.0,-959000.0,489201000.0
December 2019,12130000.0,-671000.0,484365000.0
March 2020,,-1868000.0,479149000.0
June 2020,,254000.0,477186000.0
September 2020,,707000.0,474338000.0
December 2020,,1152000.0,489379000.0
March 2021,,-4049000.0,483081000.0
June 2021,,-3067000.0,478145000.0
September 2021,,3026000.0,502478000.0
December 2021,,-5353000.0,465281000.0
March 2022,,-4580000.0,460036000.0
June 2022,,-52000.0,467250000.0
