,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,2141500.0,7380000.0,-1573500.0,,
December 2009,2141500.0,7380000.0,-1573500.0,,
March 2010,2141500.0,7380000.0,-1573500.0,,
June 2010,2141500.0,7380000.0,-1573500.0,,
September 2010,3365000.0,7211000.0,2728000.0,,
December 2010,3768000.0,8257000.0,5774000.0,,
March 2011,3739000.0,9418000.0,4473000.0,,
June 2011,-2973000.0,9819000.0,6104000.0,159604000.0,122587000.0
September 2011,4062000.0,9463000.0,6469000.0,161238000.0,125619000.0
December 2011,4087000.0,8107000.0,6178000.0,172283000.0,136895000.0
March 2012,4017000.0,8702000.0,5407000.0,177609000.0,142480000.0
June 2012,-1746000.0,9214000.0,24964000.0,210021000.0,156640000.0
September 2012,3208000.0,8521000.0,2388000.0,,
December 2012,3208000.0,8568000.0,1579000.0,212119000.0,158521000.0
March 2013,3208000.0,9362000.0,980000.0,218326000.0,165169000.0
June 2013,3208000.0,8430000.0,2518000.0,215113000.0,165003000.0
September 2013,,9953000.0,400000.0,216176000.0,168219000.0
December 2013,,13070000.0,4054000.0,225332000.0,174132000.0
March 2014,,10141000.0,1898000.0,230542000.0,180686000.0
