,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,298006.0,,251704.0,-193931.0,,,
June 2010,298006.0,,251704.0,-193931.0,,,
September 2010,210107.0,,210107.0,-201852.0,,,
December 2010,,,192078.0,-274269.0,441424.0,125933.0,
March 2011,181196.0,1525.0,181196.0,-250524.0,,,
June 2011,160958.0,1525.0,160958.0,-314365.0,,,
September 2011,150626.0,1525.0,150626.0,-207129.0,543319.0,213125.0,
December 2011,,1525.0,123222.0,-350057.0,864683.0,95763.0,768920.0
March 2012,72367.0,1350.0,51642.0,-114863.0,810829.0,62496.0,
June 2012,60394.0,1350.0,60394.0,-120919.0,,,
September 2012,39299.0,1350.0,12838.0,-44181.0,753804.0,23767.0,
December 2012,77413.0,1350.0,117794.0,-71249.0,748121.0,44991.0,703130.0
March 2013,23823.0,,22243.0,-225720.0,784745.0,91239.0,693506.0
June 2013,299818.0,,298229.0,-241557.0,847659.0,169426.0,678233.0
September 2013,100739.0,,73746.0,-184024.0,789787.0,83183.0,706604.0
December 2013,172529.0,,195182.0,-176334.0,747478.0,42100.0,705378.0
March 2014,78724.0,,76370.0,-57249.0,814116.0,62988.0,751128.0
June 2014,181877.0,,179523.0,-210161.0,770929.0,32822.0,738107.0
September 2014,47819.0,,45465.0,-20619.0,740975.0,50625.0,690350.0
December 2014,23320.0,,17261.0,-38192.0,723903.0,59787.0,664116.0
March 2015,72183.0,,71061.0,-227500.0,705160.0,39719.0,665441.0
June 2015,37149.0,,35440.0,-169456.0,499107.0,20906.0,478201.0
