,OperatingExpenses,NetIncomeLoss,Assets
March 2010,333875.0,-1637197.0,
June 2010,314062.0,-3708846.0,
September 2010,299388.0,5470864.0,
December 2010,312206.0,6848536.0,51424987.0
March 2011,339452.0,4423819.0,
June 2011,355835.0,-4124290.0,46204045.0
September 2011,332076.0,-5238494.0,39762077.0
December 2011,293141.0,380329.0,36925691.0
March 2012,279704.0,1538793.0,35681464.0
June 2012,254635.0,-3445205.0,28482126.0
September 2012,240717.0,3596956.0,31009758.0
December 2012,242742.0,-1020042.0,28704543.0
March 2013,180139.0,-142160.0,24763620.0
June 2013,159004.0,-1949502.0,21191426.0
September 2013,148323.0,793536.0,20766752.0
December 2013,139747.0,-445807.0,19186117.0
March 2014,113763.0,753065.0,19138820.0
June 2014,113411.0,-28536.0,18537819.0
September 2014,103149.0,-2164841.0,14566512.0
December 2014,84869.0,-2176094.0,11528418.0
March 2015,69503.0,-864284.0,10089328.0
June 2015,65365.0,575338.0,10167154.0
September 2015,59840.0,-1561956.0,7941708.0
December 2015,52509.0,-860192.0,6488253.0
March 2016,46113.0,-107760.0,6074820.0
June 2016,45844.0,588465.0,6115659.0
September 2016,45045.0,-140099.0,5830206.0
December 2016,44991.0,163641.0,5981105.0
March 2017,44899.0,-140164.0,5541202.0
June 2017,43835.0,-254755.0,5009314.0
September 2017,43270.0,146639.0,4910056.0
December 2017,27519.0,267013.0,5063051.0
March 2018,46992.0,38244.0,4885232.0
