,OperatingExpenses,NetIncomeLoss,Assets
March 2010,1234000.0,-206000.0,
June 2010,1142000.0,-128000.0,
September 2010,1220000.0,-214000.0,
December 2010,1612000.0,-598000.0,21814000.0
March 2011,1436000.0,-154000.0,
June 2011,1268000.0,10000.0,18996000.0
September 2011,1125000.0,211000.0,18335000.0
December 2011,1137000.0,107000.0,17408000.0
March 2012,1107000.0,27000.0,16543000.0
June 2012,1240000.0,-147000.0,17274000.0
September 2012,1008000.0,102000.0,16212000.0
December 2012,926000.0,309000.0,15451000.0
March 2013,958000.0,140000.0,15301000.0
June 2013,958000.0,119000.0,15960000.0
September 2013,970000.0,116000.0,14865000.0
December 2013,891000.0,617000.0,14126000.0
March 2014,899000.0,114000.0,12942000.0
June 2014,1051000.0,-76000.0,11707000.0
September 2014,754000.0,664000.0,10926000.0
December 2014,582000.0,192000.0,10040000.0
March 2015,660000.0,16000.0,9089000.0
June 2015,557000.0,532000.0,8581000.0
September 2015,,186000.0,7823000.0
December 2015,,254000.0,7123000.0
March 2016,,149000.0,6586000.0
June 2016,,261000.0,5927000.0
September 2016,,221000.0,5357000.0
December 2016,,-48000.0,4453000.0
March 2017,,72000.0,3741000.0
June 2017,,129000.0,3738000.0
September 2017,,-209000.0,2995000.0
December 2017,,-184000.0,2656000.0
March 2018,,161000.0,2713000.0
June 2018,,191000.0,2820000.0
September 2018,,208000.0,3049000.0
December 2018,,329000.0,3335000.0
March 2019,,184000.0,2434000.0
June 2019,,-126000.0,2435000.0
September 2019,,51000.0,2316000.0
