,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2071000.0,,-2238000.0,,,
June 2010,2528000.0,,-2703000.0,,,
September 2010,,,-3690000.0,,,
December 2010,,,-1795000.0,14710000.0,993000.0,
March 2011,1260000.0,,41000.0,,,
June 2011,3123000.0,,-3970000.0,15147000.0,1751000.0,
September 2011,,,-2550000.0,14678000.0,1467000.0,
December 2011,,,-7609000.0,15316000.0,2365000.0,
March 2012,,,80000.0,15026000.0,2183000.0,
June 2012,,,1607000.0,16021000.0,3254000.0,
September 2012,,,1037000.0,15974000.0,3291000.0,
December 2012,,,-9714000.0,6124000.0,5647000.0,
March 2013,,,-1407000.0,3748000.0,3360000.0,
June 2013,,,-1647000.0,3071000.0,2743000.0,
September 2013,,,4453140.5,,,
December 2013,,,4453140.5,1225201.0,1153967.0,71234.0
March 2014,,,-308460.0,,,
June 2014,,,-308460.0,,,
September 2014,,,-308460.0,,,
December 2014,,,-308460.0,407639.0,405987.0,75263.0
March 2015,,847654.0,-890603.5,,,
June 2015,,847654.0,-890603.5,,,
September 2015,,847654.0,-890603.5,,,
December 2015,,847654.0,-890603.5,44388.0,42294.0,2094.0
March 2016,,893362.25,-1134024.75,,,
June 2016,,893362.25,-1134024.75,,,
September 2016,,893362.25,-1134024.75,,,
December 2016,,893362.25,-1134024.75,293128.0,291632.0,1496.0
March 2017,,398526.0,-688817.0,,,
June 2017,,699878.0,-938499.0,,,
September 2017,,484220.0,-808973.0,,,
December 2017,,3126306.0,-3454068.0,82892.0,81994.0,898.0
March 2018,,474041.0,-1012418.0,155620.0,154872.0,
June 2018,,513012.0,7162199.0,492854.0,492256.0,
September 2018,,409419.0,-664435.0,871637.0,871188.0,
December 2018,,348622.0,-655693.0,961775.0,932556.0,299.0
March 2019,,425804.0,-727761.0,1110403.0,1092455.0,1643.0
June 2019,,416039.0,-614990.0,1648002.0,1635211.0,1408.0
September 2019,,428077.0,-747801.0,2741602.0,2568393.0,
December 2019,,822886.0,-1165262.0,1187723.0,1039604.0,
March 2020,,596065.0,-928346.0,951023.0,823706.0,
June 2020,,715397.0,-1375039.0,2010404.0,1825500.0,
