,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,1068710.0,855294.5,,
March 2010,1068710.0,855294.5,,
June 2010,3431770.0,829968.0,,
September 2010,4084024.0,-7647287.0,17772347.0,11161736.0
December 2010,2836776.0,-1296538.0,,
March 2011,2955326.0,-833466.0,,
June 2011,2251002.0,-1148643.0,9149840.0,2297423.0
September 2011,3723922.0,-878387.0,16742908.0,11392698.0
December 2011,3407908.0,-3000260.0,15447919.0,10118438.0
March 2012,3110640.0,-2883969.0,17354670.0,13837450.0
June 2012,3313261.0,-3439904.0,19250682.0,15579498.0
September 2012,4039859.0,-18107456.0,22226305.0,16693241.0
December 2012,3601976.0,-509079.0,10527046.0,4695285.0
March 2013,3133034.0,416130.0,8150154.0,2624249.0
June 2013,2145982.0,7305628.0,7113437.0,1626999.0
September 2013,3041619.0,-3398542.0,5495493.0,2550626.0
December 2013,2760247.0,1328929.0,5604375.0,2756163.0
March 2014,1957484.0,-160013.0,4836864.0,3246392.0
June 2014,1924280.0,-534485.0,4834848.0,3293534.0
September 2014,2399184.0,-1975840.0,9558001.0,8070248.0
December 2014,3303219.0,-1143902.0,15415678.0,13957721.0
March 2015,2972501.0,-2003325.0,11935093.0,10499679.0
June 2015,2989706.0,-1199907.0,12174421.0,10838796.0
September 2015,10326272.0,-7348456.0,11058073.0,9507683.0
December 2015,3799393.0,-2003765.0,9879619.0,7974142.0
March 2016,4016390.0,-3007240.0,9008706.0,6989622.0
June 2016,4201199.0,-1946074.0,9622393.0,7479625.0
September 2016,5437424.0,-3344287.0,21684811.0,19600024.0
December 2016,4296497.0,-2400042.0,65841967.0,29612741.0
March 2017,7902747.0,-4145497.0,68620810.0,31994164.0
June 2017,5629598.0,-1091227.0,58389566.0,26320985.0
