,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,11207000.0,-3830000.0,,
June 2010,11852000.0,3115000.0,,
September 2010,11465000.0,3108000.0,,
December 2010,12420000.0,1334000.0,341111000.0,232836000.0
March 2011,13853000.0,5226000.0,,
June 2011,17642000.0,4376000.0,416793000.0,265525000.0
September 2011,14986000.0,6480000.0,418910000.0,266955000.0
December 2011,14626000.0,1359000.0,405736000.0,253191000.0
March 2012,15730000.0,3727000.0,429512000.0,269744000.0
June 2012,15744000.0,7629000.0,461564000.0,268691000.0
September 2012,15880000.0,5454000.0,473302000.0,280484000.0
December 2012,17857000.0,6694000.0,449340000.0,257550000.0
March 2013,17496000.0,5251000.0,445300000.0,256132000.0
June 2013,15365000.0,7340000.0,461327000.0,274897000.0
September 2013,13538000.0,784000.0,452093000.0,273571000.0
