,NetIncomeLoss,Assets
March 2013,0.0,
June 2013,0.0,
September 2013,0.0,
December 2013,-170000.0,
March 2014,-2305000.0,
June 2014,-1981377.0,
September 2014,-5743000.0,
December 2014,-5572000.0,697357371.0
March 2015,-5399000.0,
June 2015,-2253000.0,903080176.0
September 2015,-1064000.0,970184486.0
December 2015,-2116000.0,976273000.0
March 2016,-15000.0,959265000.0
June 2016,14590000.0,917432000.0
September 2016,7090000.0,886218000.0
December 2016,217000.0,1035397000.0
March 2017,-3616000.0,1053425000.0
June 2017,7406000.0,1098581000.0
September 2017,53914000.0,1077425000.0
December 2017,-4330000.0,1055375000.0
March 2018,10064000.0,1031630000.0
June 2018,-1661000.0,1039555000.0
September 2018,-5245000.0,1175713000.0
December 2018,-4767000.0,1161210000.0
March 2019,-4360000.0,1269509000.0
June 2019,-1981000.0,1276921000.0
September 2019,118747000.0,1624282000.0
December 2019,-13266000.0,1865989000.0
March 2020,27955000.0,1838893000.0
June 2020,-9290000.0,1816953000.0
September 2020,29552000.0,1814295000.0
December 2020,-4199000.0,1829214000.0
March 2021,-6879000.0,1810218000.0
June 2021,-3408000.0,1936940000.0
September 2021,-5391000.0,2005244000.0
December 2021,38715000.0,2063467000.0
March 2022,-4653000.0,2156411000.0
June 2022,-7797000.0,2242181000.0
