,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2007,,-3809.1428571428573,,
March 2008,,-3809.1428571428573,,
June 2008,,-3809.1428571428573,,
September 2008,,-3809.1428571428573,,
December 2008,,-3809.1428571428573,,
March 2009,,-3809.1428571428573,,
June 2009,,-3809.1428571428573,,
September 2009,,-3809.1428571428573,,
December 2009,,-3809.1428571428573,,
March 2010,,-3809.1428571428573,,
June 2010,,-3809.1428571428573,,
September 2010,,-3809.1428571428573,,
December 2010,,-3809.1428571428573,,
March 2011,,-3809.1428571428573,,
June 2011,,-2812.5,,
September 2011,,-2812.5,,
December 2011,,-2812.5,,
March 2012,,-2812.5,200.0,200.0
June 2012,,-604169.25,,
September 2012,,-604169.25,,
December 2012,,-604169.25,,
March 2013,,-604169.25,60932.0,24375.0
June 2013,518500.5,-271367.0,,
September 2013,518500.5,-393920.0,,
December 2013,518500.5,-741765.5,,
March 2014,518500.5,-741765.5,138001.0,101444.0
June 2014,1804050.0,-1834284.0,,
September 2014,229737.0,-259661.0,89489.0,52932.0
December 2014,214482.0,-268205.5,,
March 2015,265170.0,-268205.5,39.0,39.0
June 2015,223948.0,-228606.0,,
September 2015,268719.0,-273783.0,151.0,151.0
December 2015,207795.0,-213057.0,130.0,130.0
March 2016,180561.0,,110.0,110.0
June 2016,408903.0,-414932.0,25.0,25.0
September 2016,538204.0,-546815.0,72.0,72.0
December 2016,229557.0,-239296.0,3934.0,3934.0
March 2017,132241.0,,46.0,46.0
June 2017,225171.0,-238154.0,16.0,16.0
September 2017,248379.0,-261949.0,10.0,10.0
December 2017,246517.0,-302449.0,511.0,511.0
