,NetIncomeLoss,Assets
March 2010,44000.0,
June 2010,-38000.0,
September 2010,-397000.0,
December 2010,-1749000.0,655508000.0
March 2011,-2123000.0,
June 2011,22000.0,634811000.0
September 2011,75000.0,634121000.0
December 2011,-4491000.0,620983000.0
March 2012,414000.0,612089000.0
June 2012,654000.0,599475000.0
September 2012,782000.0,598940000.0
December 2012,172000.0,592496000.0
March 2013,464000.0,597876000.0
June 2013,2280000.0,598967000.0
September 2013,-658000.0,596646000.0
December 2013,-604000.0,598312000.0
March 2014,501000.0,605301000.0
June 2014,906000.0,605764000.0
September 2014,526000.0,609604000.0
December 2014,593000.0,605114000.0
March 2015,580000.0,610400000.0
June 2015,1134000.0,610087000.0
September 2015,429000.0,
December 2015,-806000.0,616982000.0
March 2016,530000.0,617832000.0
June 2016,-674000.0,602342000.0
September 2016,1000.0,612270000.0
December 2016,155000.0,612678000.0
March 2017,1032000.0,619536000.0
June 2017,637000.0,616893000.0
September 2017,1020000.0,599088000.0
December 2017,-3126000.0,594097000.0
March 2018,610000.0,595529000.0
June 2018,923000.0,584079000.0
September 2018,1091000.0,593609000.0
December 2018,968000.0,591941000.0
March 2019,1060000.0,612368000.0
June 2019,571000.0,611721000.0
September 2019,846000.0,575274000.0
