,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7919500.0,2538750.0,,
June 2009,7919500.0,2538750.0,,
September 2009,7919500.0,2538750.0,,
December 2009,7919500.0,2538750.0,,
March 2010,8040000.0,3896000.0,,
June 2010,7763000.0,3336000.0,,
September 2010,8231000.0,2649000.0,,
December 2010,8401000.0,3050000.0,179849000.0,87676000.0
March 2011,8651000.0,4269000.0,,
June 2011,8523000.0,3966000.0,191277000.0,99610000.0
September 2011,8681000.0,4078000.0,197344000.0,102466000.0
December 2011,7708000.0,4076000.0,204606000.0,108349000.0
March 2012,9080000.0,4792000.0,212727000.0,116152000.0
June 2012,8881000.0,5105000.0,217141000.0,118820000.0
September 2012,10050000.0,5639000.0,227561000.0,115385000.0
December 2012,8880000.0,951000.0,527964000.0,173039000.0
March 2013,13981000.0,1837000.0,552014000.0,191056000.0
June 2013,14098000.0,4664000.0,562869000.0,204744000.0
September 2013,13783000.0,2075000.0,567818000.0,210949000.0
December 2013,14000000.0,-67061000.0,480051000.0,194707000.0
March 2014,13344000.0,-442000.0,474543000.0,191988000.0
June 2014,13810000.0,-7411000.0,473231000.0,193397000.0
September 2014,14615000.0,1396000.0,464226000.0,188603000.0
December 2014,13435000.0,-22505000.0,432614000.0,190695000.0
March 2015,12609000.0,-1465000.0,448013000.0,199758000.0
June 2015,12392000.0,378000.0,448567000.0,200918000.0
September 2015,8979000.0,34000.0,439875000.0,195347000.0
December 2015,11698000.0,-1188000.0,415980000.0,177917000.0
March 2016,12800000.0,-1759000.0,414511000.0,180416000.0
June 2016,11767000.0,-29900000.0,387809000.0,185077000.0
September 2016,10143000.0,309000.0,385438000.0,184130000.0
December 2016,9831000.0,-3757000.0,383632000.0,180107000.0
March 2017,13348000.0,-6468000.0,398840000.0,194665000.0
