,OperatingExpenses,NetIncomeLoss,Assets
March 2010,17079750.0,-3140000.0,
June 2010,17079750.0,9218000.0,
September 2010,17079750.0,-4914000.0,
December 2010,17079750.0,2342000.0,487848000.0
March 2011,12383500.0,1009000.0,
June 2011,12383500.0,214000.0,741002000.0
September 2011,14638000.0,-4834000.0,740009000.0
December 2011,23849000.0,9650000.0,792776000.0
March 2012,14504000.0,-1316000.0,786493000.0
June 2012,17443000.0,-1100000.0,806818000.0
September 2012,19871000.0,-4200000.0,882297000.0
December 2012,34782000.0,10800000.0,1283800000.0
March 2013,24520000.0,-1600000.0,1386101000.0
June 2013,35700000.0,-400000.0,1513247000.0
September 2013,32777000.0,-2000000.0,1641194000.0
December 2013,38703000.0,-2300000.0,1798800000.0
March 2014,53500000.0,12500000.0,4407200000.0
June 2014,63300000.0,38400000.0,5354700000.0
September 2014,79500000.0,-200000.0,5713300000.0
December 2014,102300000.0,-28800000.0,6332100000.0
March 2015,84800000.0,-1500000.0,6680600000.0
June 2015,103900000.0,31800000.0,7347000000.0
September 2015,99600000.0,15400000.0,7292700000.0
December 2015,118100000.0,29000000.0,7640100000.0
March 2016,114500000.0,-6900000.0,7658400000.0
June 2016,119700000.0,-1100000.0,7696300000.0
September 2016,116100000.0,-2000000.0,7966800000.0
December 2016,143400000.0,15600000.0,7659100000.0
March 2017,105800000.0,800000.0,7626000000.0
June 2017,126200000.0,9400000.0,8284300000.0
September 2017,175800000.0,-8900000.0,8536600000.0
December 2017,150500000.0,99200000.0,7724800000.0
