,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,12235750.0,11239000.0,-3194000.0,,
December 2009,12235750.0,11239000.0,813000.0,,
March 2010,12235750.0,11239000.0,6829000.0,,
June 2010,12235750.0,11239000.0,13700000.0,,
September 2010,12979000.0,13165000.0,19675000.0,,
December 2010,12895000.0,12691000.0,4705000.0,,
March 2011,13314000.0,11755000.0,23622000.0,,
June 2011,13509000.0,11357000.0,12076000.0,,
September 2011,12916000.0,9321000.0,-4909000.0,,
December 2011,12364000.0,8346000.0,-9688000.0,,
March 2012,12223000.0,8829000.0,-6628000.0,,
June 2012,12361000.0,9852000.0,1356000.0,,
September 2012,12392000.0,10006000.0,549000.0,,
December 2012,13203000.0,9183000.0,-3276000.0,,
March 2013,13407000.0,9213000.0,-4744000.0,,
June 2013,13312000.0,10851000.0,-4656000.0,,
September 2013,12878000.0,10925000.0,-6900000.0,,
December 2013,15801000.0,17913000.0,-4181000.0,,
March 2014,17579000.0,23295000.0,-200000.0,,
June 2014,14475000.0,24884000.0,9537000.0,,
September 2014,16065000.0,22155000.0,12062000.0,,
December 2014,15625000.0,18262000.0,3929000.0,,
March 2015,16261000.0,20327000.0,4738000.0,,
June 2015,16206000.0,21380000.0,7497000.0,,
September 2015,15063000.0,17952000.0,-1666000.0,,
December 2015,14834000.0,18907000.0,2548000.0,,
March 2016,15438000.0,19475000.0,3157000.0,,
June 2016,15594000.0,20408000.0,7135000.0,,
September 2016,15296000.0,18461000.0,18000.0,,
December 2016,15013000.0,18084000.0,2572000.0,,
March 2017,15581000.0,21523000.0,7548000.0,,
June 2017,15799000.0,24073000.0,12417000.0,,
September 2017,17139000.0,21285000.0,17531000.0,,
December 2017,16592000.0,21986000.0,7931000.0,,
March 2018,17117000.0,22560000.0,11754000.0,,
