,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,1412954.25,,,
December 2009,1412954.25,,,
March 2010,1412954.25,,,
June 2010,1412954.25,168632420.0,,
September 2010,-416177.0,,,
December 2010,2694024.0,,,
March 2011,4331090.0,,,
June 2011,-244042.0,174896000.0,26739972.0,14979008.0
September 2011,-797126.0,178783002.0,30348632.0,14903261.0
December 2011,2512238.0,182394168.0,33338340.0,15537841.0
March 2012,3925295.0,178847962.0,30137915.0,15454066.0
June 2012,143591.0,182895363.0,31039330.0,17519033.0
September 2012,-158903.0,181076595.0,28686926.0,17904586.0
December 2012,3134729.0,182029446.0,29194194.0,18201731.0
March 2013,4242677.0,185870488.0,32725251.0,18326816.0
June 2013,-132374.0,183930000.0,31014726.0,17798989.0
September 2013,79409.0,182444637.0,28474561.0,18030630.0
December 2013,3135000.0,183886271.0,29944761.0,18170889.0
March 2014,5173624.0,191403434.0,37618481.0,18508770.0
June 2014,-112634.0,185935000.0,32274260.0,17935381.0
September 2014,-311125.0,185604866.0,30068063.0,17968271.0
December 2014,2656534.0,187068698.0,30347126.0,19051161.0
March 2015,4155136.0,190162896.0,33964518.0,19039002.0
June 2015,-4464.0,187794870.0,31209740.0,18462287.0
September 2015,-524000.0,185799364.0,29104924.0,18409931.0
December 2015,1803000.0,185702171.0,28742848.0,18897341.0
March 2016,3983000.0,187573759.0,31029253.0,18721783.0
June 2016,267000.0,188879129.0,30908166.0,20330090.0
September 2016,-458000.0,188914856.0,30149893.0,20621738.0
December 2016,2444000.0,189080632.0,30039588.0,20790645.0
March 2017,4021000.0,190278930.0,31046749.0,20865746.0
June 2017,-491000.0,189956927.0,30915906.0,19234180.0
