,NetIncomeLoss,Assets,AssetsCurrent
December 2009,-3608.0,,
March 2010,-3664179.0,,
June 2010,-3664179.0,,
September 2010,-407224.0,,
December 2010,-400499.0,41.0,
March 2011,-395225.0,,
June 2011,-601531.0,,
September 2011,-670520.0,721.0,
December 2011,-465109.0,1118.0,1117.0
March 2012,-326535.0,357.0,
June 2012,-536563.0,,
September 2012,-952987.0,62173445.0,10372262.0
December 2012,-3969634.0,36644914.0,5189735.0
March 2013,-2137558.0,35180271.0,2728058.0
June 2013,-9255261.0,34740661.0,1492389.0
September 2013,459376.0,33449916.0,193344.0
December 2013,-15847166.0,32849493.0,584558.0
March 2014,1457983.0,32347929.0,84828.0
June 2014,2660047.0,31243654.0,81771.0
