,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,0.0,,,
June 2009,,0.0,,,
September 2009,,0.0,,,
December 2009,,0.0,,,
March 2010,4178112.0,57414.0,,,
June 2010,4128374.0,-220930.0,,,
September 2010,4197724.0,-20447.0,,,
December 2010,12523236.0,-56578.0,13514598.0,3796175.0,
March 2011,6475564.0,241806.0,,,
June 2011,6531833.0,-743015.0,14216247.0,4111853.0,
September 2011,6106112.0,513117.0,11985281.0,2368724.0,
December 2011,6016750.0,248607.0,13195313.0,3839302.0,
March 2012,5373316.0,22521.0,13471388.0,3907192.0,
June 2012,5776664.0,216989.0,13432627.0,3785609.0,
September 2012,5431561.0,-105201.0,13456303.0,3559262.0,
December 2012,5286247.0,362727.0,12990627.0,3598863.0,
March 2013,5898799.0,95588.0,13350452.0,3965070.0,
June 2013,5793631.0,208025.0,12572421.0,3758161.0,
September 2013,5920834.0,-192541.0,13042185.0,3825223.0,
December 2013,5591423.0,90795.0,13399348.0,4368864.0,
March 2014,5854273.0,100649.0,13743060.0,4382425.0,
June 2014,5738257.0,-47398.0,13905719.0,4482383.0,
September 2014,5780837.0,130869.0,12629636.0,4210093.0,
December 2014,6153019.0,465973.0,13394558.0,5050954.0,8343604.0
March 2015,5844874.0,114430.0,12875315.0,4628450.0,
June 2015,5660546.0,-263244.0,12282025.0,4593602.0,
September 2015,6222172.0,612.0,11294089.0,4112299.0,7181790.0
December 2015,5853343.0,322862.0,12680508.0,5315902.0,
March 2016,6193530.0,80898.0,12777055.0,5471717.0,
June 2016,5841686.0,16362.0,12766256.0,4812227.0,
September 2016,6655913.0,167110.0,12753862.0,4786668.0,
December 2016,6704535.0,24189.0,13153331.0,5543478.0,
March 2017,6384538.0,42093.0,13473411.0,5969510.0,
June 2017,6337570.0,2600.0,13889399.0,5919661.0,
September 2017,6335391.0,-39925.0,13202316.0,5441967.0,
December 2017,6737608.0,101205.0,15557774.0,7182468.0,
March 2018,6662886.0,251338.0,15484394.0,6980670.0,
