,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,,-10000.0,,,
June 2014,,-98057.0,501789464.0,1539464.0,
September 2014,,-609687.0,501762778.0,1485948.0,
December 2014,,1754830.0,501269689.0,954043.0,
March 2015,,126615.0,501170902.0,772161.0,
June 2015,,-288495.0,500825204.0,381934.0,
September 2015,,-29051.0,500830521.0,317421.0,
December 2015,,523543.0,500706451.0,58654.0,
March 2016,,1502309.0,501082552.0,58857.0,
June 2016,45850000.0,-4200000.0,,,
September 2016,45850000.0,-4200000.0,2078900000.0,863800000.0,1215100000.0
December 2016,74500000.0,-8300000.0,2030400000.0,812900000.0,1217500000.0
March 2017,80000000.0,-1100000.0,2207900000.0,995900000.0,1212000000.0
June 2017,79400000.0,10200000.0,2236900000.0,977500000.0,1259400000.0
September 2017,79000000.0,13600000.0,2253500000.0,990000000.0,1263500000.0
December 2017,84800000.0,26500000.0,2244500000.0,995100000.0,1249400000.0
March 2018,85900000.0,400000.0,2317900000.0,1072200000.0,1245700000.0
June 2018,88800000.0,17500000.0,2278700000.0,1053600000.0,1225100000.0
September 2018,93100000.0,-15000000.0,2243600000.0,1028700000.0,1214900000.0
December 2018,79800000.0,16200000.0,2179100000.0,987900000.0,1191200000.0
