,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,0.0,0.0,0.0,,,
June 2012,0.0,0.0,0.0,,,
September 2012,800.0,0.0,-800.0,,,
December 2012,4187.0,0.0,-4187.0,,,
March 2013,4188.0,0.0,-4188.0,,,
June 2013,3234.0,24.0,-3234.0,,,
September 2013,4290.0,1052.0,-4290.0,,,
December 2013,15884.0,1052.0,-15884.0,,,
March 2014,13640.0,45.0,-13640.0,,,
June 2014,8277.0,30.0,-8277.0,,,
September 2014,17774.0,,-17774.0,,,
December 2014,19377.0,,-19377.0,,,
March 2015,30173.0,,-60865.0,,,
June 2015,27743.0,,-27743.0,,,
September 2015,21166.0,,-2426390.0,,,
December 2015,103615.0,,-1765615.0,,,
March 2016,209671.0,,-57132.0,,,
June 2016,190200.0,,-1990204.0,,,
September 2016,175973.0,,19829.0,,,
December 2016,174270.0,,-104928.0,,,
March 2017,87129.0,,-49242.0,,,
June 2017,133633.0,,-66244.0,,,
September 2017,124098.0,,-61738.0,,,
December 2017,231456.0,,-143764.0,1250323.0,490045.0,760278.0
March 2018,190603.0,,-112854.0,,,
June 2018,141458.0,,-16006.0,,,
September 2018,208807.0,,399289.0,24507681.0,20732532.0,3775149.0
December 2018,182730.0,,1185439.0,43616699.0,39865557.0,3751142.0
March 2019,208989.0,,271489.0,19925142.0,16191056.0,3734086.0
June 2019,197007.0,,-3761.0,24184768.0,20479577.0,3705191.0
September 2019,189557.0,,-121901.0,18668050.0,14991123.0,3676927.0
December 2019,263568.0,,517595.0,12600537.0,8934627.0,3665910.0
March 2020,282852.0,,-318250.0,12352627.0,8644487.0,3708140.0
June 2020,2555980.0,,-7578722.0,18304063.0,14568592.0,3735471.0
September 2020,301002.0,,-2978706.0,18402801.0,14661043.0,3741758.0
December 2020,-52972.0,,-14925654.0,12108993.0,10129206.0,
March 2021,136135.0,,-8684806.0,18726978.0,16747191.0,
June 2021,210637.0,,11031594.0,19895285.0,17915498.0,
September 2021,285854.0,,-2092609.0,16847534.0,14867747.0,
December 2021,166744.0,,10096685.0,19284954.0,17305167.0,
March 2022,230428.0,,891483.0,18267150.0,16287363.0,
June 2022,150167.0,,-28466467.0,17583168.0,15603381.0,
