,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,916981.0,103078.0,-864994.0,,
June 2012,236082.0,70566.0,-165210.0,,
September 2012,227660.0,62461.0,-92778.0,,
December 2012,433632.0,-8161.0,-272851.0,305417.0,179021.0
March 2013,199698.0,65000.0,-28183.0,,
June 2013,186503.0,10713.0,37493.0,696509.0,420288.0
September 2013,348969.0,5599.0,-131932.0,789347.0,513213.0
December 2013,253852.0,1.0,-66637.0,540822.0,264775.0
March 2014,171346.0,,-83988.0,479814.0,203855.0
June 2014,160583.0,,-10638.0,491605.0,215734.0
September 2014,145254.0,,-20913.0,498380.0,222597.0
December 2014,127016.0,,53332.0,602782.0,326998.0
March 2015,151684.0,2254.5,71737.0,594037.0,318253.0
June 2015,178171.0,2254.5,47688.0,554034.0,278250.0
September 2015,138626.0,2254.5,-19141.0,442865.0,167081.0
December 2015,118013.0,2254.5,16085.0,467592.0,192045.0
March 2016,152526.0,,84780.0,453623.0,178076.0
June 2016,180488.0,,-123521.0,439841.0,164294.0
September 2016,137018.0,,-53190.0,352010.0,77010.0
December 2016,400854.0,,-354582.0,86573.0,86573.0
March 2017,147478.0,,-209590.0,46413.0,46413.0
June 2017,99250.0,,-142635.0,72065.0,72065.0
September 2017,169117.0,,-127030.0,56060.0,56060.0
