,NetIncomeLoss,Assets
March 2012,,
June 2012,,202007.0
September 2012,,202007.0
December 2012,,202007.0
March 2013,,2247014.0
June 2013,,2801190.0
September 2013,,17509426.0
December 2013,,115839000.0
March 2014,,246289385.0
June 2014,,359849550.0
September 2014,,542241546.0
December 2014,,918749000.0
March 2015,,1124405000.0
June 2015,,1643755000.0
September 2015,,1756659000.0
December 2015,,2002228000.0
March 2016,-38297000.0,2606975000.0
June 2016,-27869000.0,2563365000.0
September 2016,-17568000.0,2537868000.0
December 2016,-57541000.0,2958209000.0
March 2017,-27079000.0,2984658000.0
June 2017,-21593000.0,2941502000.0
September 2017,-44390000.0,3000703000.0
December 2017,-44709000.0,2998753000.0
March 2018,-33668000.0,2432588000.0
June 2018,-34094000.0,2380923000.0
September 2018,-6604000.0,2350074000.0
December 2018,-77212000.0,2264416000.0
March 2019,-18617000.0,2229610000.0
June 2019,-17146000.0,2186206000.0
September 2019,-14624000.0,2173018000.0
December 2019,-26573000.0,2141207000.0
March 2020,,2120298000.0
June 2020,,2023322000.0
September 2020,,2007962000.0
December 2020,,1918436000.0
March 2021,,1882355000.0
June 2021,,1870129000.0
September 2021,,1818191000.0
December 2021,,1412873000.0
March 2022,,1390799000.0
June 2022,,1290542000.0
