,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,147582.6,1568.2,-220816.5,,,
December 2007,147582.6,1568.2,-220816.5,,,
March 2008,147582.6,1568.2,-105653.0,,,
June 2008,147582.6,1568.2,-105653.0,,,
September 2008,147582.6,1568.2,-105653.0,,,
December 2008,147582.6,1568.2,-105653.0,,,
March 2009,147582.6,1568.2,-161486.5,,,
June 2009,147582.6,1568.2,-161486.5,,,
September 2009,147582.6,1568.2,-161486.5,,,
December 2009,147582.6,1568.2,-161486.5,,,
March 2010,313238.0,0.0,-319673.5,,,
June 2010,313238.0,0.0,-319673.5,,,
September 2010,187099.0,0.0,-187149.0,,,
December 2010,196935.0,0.0,-210442.0,141537.0,63917.0,64174.0
March 2011,187021.0,0.0,-175769.0,,,
June 2011,528165.0,0.0,-529559.0,,,
September 2011,333818.0,0.0,-300991.0,675930.0,393252.0,165575.0
December 2011,367312.0,0.0,-372966.0,475157.0,266626.0,101320.0
March 2012,151164.0,0.0,-209485.0,320136.0,125456.0,96273.0
June 2012,186705.0,56.0,-205189.0,,,
September 2012,213397.0,6.0,-240525.0,168962.0,1306.0,81933.0
December 2012,328194.0,,-298246.0,78497.0,0.0,
March 2013,158262.0,,-172527.0,,,
June 2013,158262.0,,-172527.0,66395.0,65515.0,
September 2013,145722.0,,-173477.0,302.0,54.0,
December 2013,800358.0,,-842065.0,0.0,0.0,
March 2014,232594.0,,-254913.0,,,
June 2014,434625.0,,-454377.0,0.0,0.0,
September 2014,-17958.0,,-4863.0,0.0,,
