,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,54869750.0,-140942250.0,,
June 2010,,54869750.0,-140942250.0,,
September 2010,,54869750.0,-140942250.0,,
December 2010,,54869750.0,-140942250.0,,
March 2011,,99262000.0,3334900000.0,,
June 2011,,11038000.0,-1747000.0,,
September 2011,,72505000.0,-19164000.0,3234933000.0,178742000.0
December 2011,,82138000.0,-5929000.0,3178349000.0,164297000.0
March 2012,,70005000.0,6834000.0,3175175000.0,176804000.0
June 2012,,72166000.0,6547000.0,3162095000.0,162574000.0
September 2012,,78908000.0,7799000.0,3083754000.0,193883000.0
December 2012,,65458000.0,-7862000.0,3098943000.0,197252000.0
March 2013,,70489000.0,-140792000.0,3074636000.0,176623000.0
June 2013,,75317000.0,7296000.0,3095847000.0,197793000.0
September 2013,,81386000.0,-4696000.0,3068481000.0,192375000.0
December 2013,,82004000.0,33766000.0,3078398000.0,221256000.0
March 2014,,70414000.0,15284000.0,3052616000.0,213158000.0
June 2014,,71731000.0,55361000.0,3045185000.0,226596000.0
September 2014,,79579000.0,-20848000.0,2958334000.0,170778000.0
December 2014,,98396000.0,33484000.0,2952353000.0,196554000.0
March 2015,0.0,71247000.0,44107000.0,2942214000.0,188601000.0
June 2015,0.0,76083000.0,25790000.0,2937102000.0,206621000.0
September 2015,0.0,85323000.0,17253000.0,2896916000.0,186761000.0
December 2015,,95204000.0,48699000.0,2881660000.0,210022000.0
March 2016,653500.0,70021000.0,57639000.0,2883504000.0,217296000.0
June 2016,653500.0,78814000.0,27828000.0,3079748000.0,344062000.0
September 2016,1057000.0,81040000.0,38389000.0,3214736000.0,191324000.0
December 2016,,91292000.0,40036000.0,3269967000.0,238119000.0
March 2017,,91951000.0,56100000.0,3268195000.0,231362000.0
June 2017,,92468000.0,-64493000.0,3291163000.0,223086000.0
