,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,-125727.33333333333,0.0,1170.3333333333333,,
September 2009,-125727.33333333333,0.0,1170.3333333333333,,
December 2009,-125727.33333333333,0.0,1170.3333333333333,,
March 2010,-17563.25,-4717.75,1672.25,,
June 2010,-17563.25,-4717.75,1672.25,,
September 2010,-17563.25,-4717.75,1672.25,,
December 2010,-17563.25,-4717.75,1672.25,29338.0,20250.0
March 2011,23062.0,668.0,-8397.0,,
June 2011,11858.0,332.0,6985.0,,
September 2011,71548.0,-1061.0,-28428.0,,
December 2011,59552.0,-1061.0,-60197.0,29338.0,20250.0
March 2012,71906.0,885.0,-49725.0,55803.0,47894.0
June 2012,55415.0,866.0,10758.0,88468.0,81739.0
September 2012,66252.0,,-46819.0,46172.0,40624.0
December 2012,4946.0,,-19790.0,41005.0,36637.0
