,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,11596250.0,,,
March 2009,11596250.0,,,
June 2009,11596250.0,,,
September 2009,11596250.0,,,
December 2009,12248500.0,,,
March 2010,12248500.0,,,
June 2010,10877000.0,,,
September 2010,11643000.0,,222194000.0,82750000.0
December 2010,12522000.0,,,
March 2011,12589000.0,,,
June 2011,11242000.0,,214831000.0,83803000.0
September 2011,11094000.0,,213026000.0,81792000.0
December 2011,13625000.0,,208758000.0,81505000.0
March 2012,11317000.0,,202609000.0,79305000.0
June 2012,10285000.0,,197805000.0,78302000.0
September 2012,11910000.0,,197360000.0,77568000.0
December 2012,11968000.0,,190206000.0,74081000.0
March 2013,11281000.0,,191108000.0,72735000.0
June 2013,11813000.0,,206410000.0,79290000.0
September 2013,14080000.0,,216994000.0,86525000.0
December 2013,13115000.0,2647000.0,216470000.0,81410000.0
March 2014,11429000.0,-3370000.0,210094000.0,83629000.0
June 2014,11219000.0,,213133000.0,90885000.0
September 2014,13562000.0,,216516000.0,100002000.0
December 2014,14187000.0,1796000.0,228720000.0,102898000.0
March 2015,25618000.0,-15507000.0,217023000.0,97022000.0
