,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,-1691269.5,-401145.0,,,
June 2010,,-1691269.5,-401145.0,,,
September 2010,,-1192225.0,42894.0,,,
December 2010,,-1399875.0,-144643.0,6112938.0,4474610.0,
March 2011,,-127500.0,16700.0,,,
June 2011,,-2732992.0,-7172.0,,,
September 2011,,-1683782.0,54408.0,6370771.0,4652014.0,
December 2011,,-1726131.0,-415190.0,5285026.0,3577340.0,
March 2012,,-22000.0,-929517.0,5286633.0,3649810.0,
June 2012,,,1460950.0,2967491.0,1567491.0,
September 2012,,,-33348.0,2905351.0,1505351.0,
December 2012,,,-396639.0,2513212.0,2513212.0,
March 2013,,,-20978.0,2475400.0,2475400.0,
June 2013,,,-36166.0,2441734.0,2441734.0,
September 2013,,,-34153.0,2405403.0,2405403.0,
December 2013,,,-61641.0,2373305.0,2373305.0,
March 2014,,,-25390.0,2325673.0,2325673.0,
June 2014,,,-34254.0,2295081.0,2295081.0,
September 2014,,,-37938.0,2255420.0,2255420.0,
December 2014,,,-36786.0,2221437.0,2221437.0,
March 2015,,,-32050.0,2186522.0,2186522.0,
June 2015,,,-32684.0,,,
September 2015,,,-34169.0,2121519.0,,
December 2015,,,2171.0,215.0,,
March 2016,,,-10980.0,185.0,,
June 2016,,,-9230.0,155.0,,
September 2016,,,-14969.0,730.0,,
December 2016,,,-12515.0,540.0,,
March 2017,,,-1630.0,310.0,,
June 2017,,,-5200.0,531.0,,
September 2017,,,-2798.0,401.0,,
December 2017,,,-617.0,221.0,,
March 2018,0.0,,-1051.0,391.0,,
June 2018,429.0,,-5073875.0,121658.0,,
September 2018,11759.0,,-33709.0,5660.0,,
December 2018,11759.0,,-4037.0,703.0,27662.0,95688.0
March 2019,21201.0,,-23810.0,0.0,,
June 2019,119191.0,,-76617.0,471971.0,11510.0,
September 2019,2068141.0,,-2071174.0,,,
December 2019,1014658.0,,-1040647.0,2192477.0,1640714.0,427074.0
March 2020,1213429.0,,-129912.0,1979507.0,1060748.0,794070.0
June 2020,2334771.0,,-1943419.0,2753796.0,1309096.0,1415011.0
September 2020,804583.0,,-1471388.0,2437709.0,990495.0,1417525.0
December 2020,-23053.0,,-3795171.0,265522.0,38538.0,226983.0
March 2021,5334689.0,,-7372606.0,669941.0,459874.0,210067.0
June 2021,417191.0,,-57172.0,728417.0,529909.0,198508.0
September 2021,592283.0,,100652.0,274780.0,126524.0,148257.0
December 2021,631491.0,,-2651785.0,1231445.0,1213647.0,17798.0
March 2022,1101384.0,,-1430293.0,478102.0,369657.0,108445.0
June 2022,595124.0,,1284920.0,523391.0,415408.0,107983.0
