,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
March 2010,2864880.0,-394144.0,
June 2010,2597562.0,1302021.0,
September 2010,2403139.0,1296712.0,
December 2010,2686440.0,234828.0,430589447.0
March 2011,2848864.0,40343.0,
June 2011,2843493.0,28043.0,435568348.0
September 2011,3069946.0,-19965.0,568655820.0
December 2011,3109951.0,503708.0,551844913.0
March 2012,3254172.0,29485.0,552991727.0
June 2012,3016513.0,280077.0,560638390.0
September 2012,2385935.0,959568.0,571855807.0
December 2012,2558421.0,829632.0,576005966.0
March 2013,3001863.0,295297.0,574976676.0
June 2013,3048012.0,-1060521.0,562698333.0
September 2013,2476130.0,1948793.0,566121776.0
December 2013,2074059.0,612117.0,563608978.0
March 2014,2828181.0,-54164.0,572302653.0
June 2014,2837816.0,234352.0,580482499.0
September 2014,2403260.0,861389.0,581269354.0
December 2014,3042315.0,224607.0,585213387.0
March 2015,2865069.0,-72547.0,592708945.0
June 2015,3023507.0,-295613.0,580349729.0
September 2015,2581103.0,1091053.0,579328794.0
December 2015,2411658.0,313823.0,570038084.0
March 2016,2841342.0,236251.0,579470912.0
June 2016,2907137.0,291734.0,589454475.0
September 2016,2658821.0,1598378.0,634709251.0
December 2016,2396713.0,534438.0,579357948.0
March 2017,2643195.0,-45094.0,578649718.0
June 2017,3012595.0,-45990.0,580500076.0
September 2017,2438558.0,756454.0,580001986.0
