,OperatingExpenses,NetIncomeLoss,Assets
March 2010,,202000.0,
June 2010,,202000.0,
September 2010,,10000.0,
December 2010,,197000.0,12899000.0
March 2011,,-86000.0,
June 2011,,-102000.0,
September 2011,,-73000.0,11816000.0
December 2011,,40000.0,11706000.0
March 2012,,-97000.0,11694000.0
June 2012,,-470000.0,11300000.0
September 2012,,-112000.0,10060000.0
December 2012,,-1208000.0,9825000.0
March 2013,196000.0,-493000.0,10255000.0
June 2013,246000.0,-839000.0,9362000.0
September 2013,214000.0,-438000.0,7451000.0
December 2013,52000.0,-573000.0,6885000.0
March 2014,64000.0,-120000.0,6809000.0
June 2014,65000.0,-527000.0,6836000.0
September 2014,76000.0,-229000.0,6814000.0
December 2014,95000.0,-113000.0,5915000.0
March 2015,33000.0,-1000.0,5889000.0
