,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,5938500.0,2543000.0,,,
June 2009,5938500.0,2543000.0,,,
September 2009,5938500.0,2543000.0,,,
December 2009,5938500.0,2543000.0,,,
March 2010,5518000.0,2810500.0,,,
June 2010,5518000.0,2810500.0,,,
September 2010,5197000.0,3093000.0,,,
December 2010,5301000.0,3991000.0,198216000.0,81481000.0,116735000.0
March 2011,5669000.0,2708000.0,,,
June 2011,6809000.0,1437000.0,,,
September 2011,7041000.0,3278000.0,333307000.0,81873000.0,251434000.0
December 2011,6950000.0,4034000.0,323560000.0,72940000.0,250620000.0
March 2012,6891000.0,1791000.0,322498000.0,74275000.0,248223000.0
June 2012,6410000.0,-6079000.0,,,
September 2012,5684000.0,-20594000.0,274126000.0,64505000.0,209621000.0
December 2012,5869000.0,647000.0,260051000.0,50652000.0,209399000.0
March 2013,5737000.0,1238000.0,268295000.0,60419000.0,207876000.0
June 2013,5350000.0,1172000.0,260228000.0,55460000.0,204768000.0
September 2013,5102000.0,1360000.0,252967000.0,50820000.0,202147000.0
