,NetIncomeLoss,Assets
March 2009,4032250.0,
June 2009,4032250.0,
September 2009,4032250.0,
December 2009,4032250.0,
March 2010,4749000.0,
June 2010,4900000.0,
September 2010,5580000.0,
December 2010,5081000.0,1188035000.0
March 2011,5719000.0,
June 2011,5739000.0,1287698000.0
September 2011,6060000.0,1405658000.0
December 2011,5491000.0,1319301000.0
March 2012,5908000.0,1273514000.0
June 2012,5962000.0,1291260000.0
September 2012,6092000.0,1391235000.0
December 2012,5341000.0,1287387000.0
March 2013,6032000.0,1280279000.0
June 2013,6073000.0,1348534000.0
September 2013,6138000.0,1329327000.0
December 2013,5254000.0,1326020000.0
March 2014,5811000.0,1341927000.0
June 2014,6035000.0,1351711000.0
September 2014,6401000.0,1450173000.0
December 2014,5786000.0,1500731000.0
March 2015,5539000.0,1400748000.0
June 2015,5548000.0,1366880000.0
September 2015,5880000.0,1433520000.0
December 2015,6089000.0,1455506000.0
March 2016,5833000.0,1377018000.0
June 2016,5869000.0,1521184000.0
September 2016,6222000.0,1547653000.0
December 2016,6424000.0,1504839000.0
March 2017,6307000.0,1447006000.0
June 2017,6513000.0,1593282000.0
September 2017,6863000.0,1556750000.0
December 2017,5331000.0,1603209000.0
March 2018,8092000.0,1650802000.0
June 2018,7509000.0,1570305000.0
September 2018,7610000.0,1678247000.0
December 2018,7057000.0,1695176000.0
March 2019,8163000.0,1684881000.0
June 2019,7684000.0,1728684000.0
September 2019,8186000.0,1781010000.0
December 2019,6371000.0,1764243000.0
March 2020,7545000.0,1731982000.0
June 2020,5439000.0,1828984000.0
September 2020,5781000.0,2000463000.0
December 2020,6411000.0,2203235000.0
March 2021,7071000.0,2216573000.0
June 2021,7026000.0,2272333000.0
September 2021,6805000.0,2292986000.0
December 2021,7702000.0,2554901000.0
March 2022,8258000.0,2422043000.0
June 2022,8562000.0,2443988000.0
