,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,1332.0,0.0,-1332.0,,
September 2010,1332.0,0.0,-1332.0,,
December 2010,1332.0,0.0,-1332.0,,
March 2011,2519.0,0.0,-2604.25,,
June 2011,2519.0,0.0,-2604.25,,
September 2011,1815.0,0.0,-2604.25,,
December 2011,4564.0,500.0,-2604.25,,
March 2012,6556.0,0.0,-935.6666666666666,,
June 2012,388.0,0.0,-935.6666666666666,,
September 2012,2019.0,0.0,-935.6666666666666,,
December 2012,40788.0,0.0,,145.0,145.0
March 2013,73790.0,0.0,-73790.0,,
June 2013,3467440.0,,-3533512.0,207000.0,
September 2013,200608.0,,-264967.0,1374591.0,950008.0
December 2013,1325675.0,,-1356322.0,1128156.0,813719.0
March 2014,274813.0,,-302435.0,958630.0,730952.0
June 2014,277244.0,,-303037.0,802682.0,683929.0
September 2014,354005.0,,-1105080.0,,
December 2014,628455.0,,-1287431.0,750911.0,585483.0
March 2015,620291.0,,-758158.0,,
June 2015,447477.0,,-621095.0,2679884.0,489702.0
September 2015,1390750.0,,-1306304.0,1548409.0,288172.0
December 2015,1405006.0,,-1821349.0,255143.0,113142.0
March 2016,150107.0,,-1316687.0,215352.0,89056.0
June 2016,133184.0,,579842.0,245564.0,133178.0
September 2016,156839.0,,-1378361.0,156794.0,56873.0
December 2016,144978.0,,193341.0,97074.0,10393.0
