,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2006,30315.625,,-5706.5,,,
June 2006,30315.625,,-5706.5,,,
September 2006,30315.625,,-5706.5,,,
December 2006,30315.625,,-5706.5,,,
March 2007,30315.625,,-10393.75,,,
June 2007,30315.625,,-10393.75,,,
September 2007,30315.625,,-10393.75,,,
December 2007,30315.625,,-10393.75,,,
March 2008,30315.625,,-58274.5,,,
June 2008,30315.625,,-58274.5,,,
September 2008,30315.625,,-58274.5,,,
December 2008,30315.625,,-58274.5,,,
March 2009,30315.625,,-46685.0,,,
June 2009,30315.625,,-46685.0,,,
September 2009,30315.625,,-46685.0,,,
December 2009,30315.625,,-46685.0,,,
March 2010,117272.0,,-117272.0,,,
June 2010,175287.0,,-175287.0,,,
September 2010,113191.0,,-113191.0,,,
December 2010,154409.0,,-194124.0,,,
March 2011,343474.0,,-343474.0,,,
June 2011,183693.0,,-245986.0,,12845.0,
September 2011,359770.0,,-367587.0,,22476.0,
December 2011,153277.0,,-408077.0,38120.0,38120.0,
March 2012,648509.0,,-802837.0,,35755.0,
June 2012,160558.0,,-188309.0,4096.0,4096.0,
September 2012,37503.0,,-65023.0,2902.0,2902.0,
December 2012,-63512.0,,43969.0,3273.0,3273.0,
March 2013,171577.0,,-198860.0,52599.0,52599.0,
June 2013,2200872.0,,-2228154.0,20425.0,20425.0,
September 2013,1582026.0,,-1561306.0,62899.0,35065.0,27834.0
December 2013,98453.0,,-125860.0,80690.0,43151.0,37539.0
March 2014,423502.0,71805.25,-451162.0,409848.0,363590.0,46258.0
June 2014,994386.0,71805.25,-1019513.0,165964.0,122459.0,43505.0
September 2014,580415.0,71805.25,-605543.0,52385.0,13009.0,39376.0
December 2014,252007.0,71805.25,-276176.0,55657.0,20410.0,35247.0
March 2015,260512.0,61251.0,-286172.0,100625.0,69507.0,31118.0
June 2015,199700.0,2025.0,-822128.0,951251.0,908179.0,43072.0
September 2015,326231.0,2180.0,-378986.0,824138.0,787166.0,36972.0
