,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,25929750.0,,866500.0,,
June 2009,25929750.0,,866500.0,,
September 2009,25929750.0,,866500.0,,
December 2009,25929750.0,,866500.0,,
March 2010,27559000.0,150000.0,2980000.0,,
June 2010,155686000.0,150000.0,-133133000.0,,
September 2010,25149000.0,150000.0,1654000.0,,
December 2010,25933000.0,150000.0,338000.0,438403000.0,30475000.0
March 2011,20779000.0,191750.0,3543000.0,,
June 2011,20755000.0,191750.0,3329000.0,444609000.0,37256000.0
September 2011,28124000.0,191750.0,1143000.0,516214000.0,47928000.0
December 2011,29804000.0,191750.0,1645000.0,521632000.0,53240000.0
March 2012,27324000.0,243500.0,3703000.0,524213000.0,54151000.0
June 2012,27674000.0,243500.0,484000.0,528221000.0,60259000.0
September 2012,42816000.0,243500.0,-3725000.0,678487000.0,76582000.0
December 2012,38337000.0,243500.0,3741000.0,681954000.0,81584000.0
March 2013,32834000.0,317500.0,3961000.0,685117000.0,84135000.0
June 2013,35610000.0,317500.0,3094000.0,692541000.0,81351000.0
September 2013,39871000.0,317500.0,-1582000.0,726751000.0,109327000.0
December 2013,38851000.0,317500.0,4949000.0,775483000.0,116039000.0
March 2014,41029000.0,343500.0,412000.0,782372000.0,127327000.0
June 2014,38386000.0,343500.0,2736000.0,793039000.0,139326000.0
September 2014,188590000.0,343500.0,-132195000.0,657701000.0,157459000.0
December 2014,39118000.0,343500.0,1821000.0,646592000.0,146872000.0
March 2015,42352000.0,,1817000.0,645910000.0,148786000.0
June 2015,45045000.0,,-3635000.0,652270000.0,157901000.0
September 2015,44775000.0,,809000.0,644257000.0,156102000.0
