,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,,2627500.0,-1226500.0,,
March 2010,,2627500.0,-1226500.0,,
June 2010,,3450000.0,-120000.0,,
September 2010,,9550000.0,,25220000.0,11246000.0
December 2010,16026500.0,10413000.0,1435000.0,,
March 2011,16026500.0,9207000.0,-1417000.0,,
June 2011,15832000.0,6741000.0,907000.0,36038000.0,17514000.0
September 2011,21337000.0,1151000.0,-811000.0,35777000.0,19005000.0
December 2011,,6764000.0,1152000.0,36933000.0,19015000.0
March 2012,18068000.0,6811000.0,-2743000.0,39370000.0,21941000.0
June 2012,19258000.0,7267000.0,-2494000.0,39656000.0,23165000.0
September 2012,18899000.0,6280000.0,1392000.0,47845000.0,30082000.0
December 2012,,5359000.0,2108000.0,50747000.0,28194000.0
March 2013,,4821000.0,-378000.0,,33921000.0
June 2013,,6660000.0,2027000.0,59855000.0,35148000.0
September 2013,,9142000.0,1704000.0,66328000.0,39874000.0
December 2013,,8669000.0,-577000.0,143126000.0,111141000.0
March 2014,,9162000.0,-3047000.0,164114000.0,117107000.0
June 2014,,9533000.0,330000.0,174533000.0,126471000.0
September 2014,,8995000.0,2432000.0,183883000.0,135658000.0
