,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,411250.0,6886000.0,-1360000.0,,,
June 2010,411250.0,6562000.0,-364000.0,,,
September 2010,411250.0,6840000.0,799000.0,,,
December 2010,411250.0,7759000.0,2257000.0,74354000.0,54057000.0,14805000.0
March 2011,389250.0,6658000.0,-819000.0,,,
June 2011,389250.0,7237000.0,517000.0,71374000.0,50895000.0,15020000.0
September 2011,389250.0,7952000.0,1378000.0,78100000.0,58771000.0,13844000.0
December 2011,389250.0,9504000.0,2011000.0,80595000.0,61252000.0,13976000.0
March 2012,505250.0,7427000.0,339000.0,70296000.0,50659000.0,14332000.0
June 2012,505250.0,7413000.0,902000.0,73715000.0,54347000.0,13976000.0
September 2012,505250.0,7475000.0,564000.0,83249000.0,63567000.0,14309000.0
December 2012,505250.0,8921000.0,1365000.0,83490000.0,63867000.0,14300000.0
March 2013,555500.0,7961000.0,-1532000.0,74363000.0,54789000.0,14321000.0
June 2013,555500.0,8544000.0,-1943000.0,72347000.0,52338000.0,14598000.0
September 2013,555500.0,7335000.0,394000.0,79014000.0,58451000.0,15044000.0
December 2013,555500.0,8148000.0,1941000.0,82806000.0,61893000.0,15460000.0
