,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,-132500.0,,,
June 2009,-132500.0,,,
September 2009,-132500.0,,,
December 2009,-132500.0,,,
March 2010,929000.0,,,
June 2010,-22083000.0,,,
September 2010,10198000.0,,,
December 2010,10198000.0,66604000.0,25297000.0,2933000.0
March 2011,6534000.0,,,
June 2011,2547000.0,82814000.0,31226000.0,2827000.0
September 2011,-27526000.0,,,
December 2011,-10079000.0,110224000.0,60200000.0,2128000.0
March 2012,14680000.0,115337000.0,58890000.0,2156000.0
June 2012,-12115000.0,108595000.0,52943000.0,1900000.0
September 2012,1989000.0,106195000.0,53196000.0,1842000.0
December 2012,-436000.0,105954000.0,47119000.0,1746000.0
March 2013,-11443000.0,99803000.0,39478000.0,1555000.0
June 2013,-10629000.0,88691000.0,30474000.0,1488000.0
September 2013,6462000.0,92007000.0,25262000.0,2772000.0
December 2013,3810000.0,100692000.0,21827000.0,2729000.0
March 2014,-962000.0,104584000.0,21409000.0,2584000.0
June 2014,-4527000.0,98296000.0,15340000.0,2447000.0
September 2014,-16445000.0,106963000.0,32957000.0,2175000.0
December 2014,-37286000.0,78893000.0,23451000.0,
March 2015,-18894000.0,68060000.0,17667000.0,
June 2015,-605000.0,68219000.0,17672000.0,
September 2015,-2355000.0,64136000.0,11112000.0,
