,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2011,-39.0,,,
September 2011,-39.0,,,
December 2011,-39.0,,,
March 2012,-218.75,,,
June 2012,-218.75,,,
September 2012,-218.75,,,
December 2012,-218.75,,,
March 2013,-1000.0,,,
June 2013,-1000.0,,,
September 2013,-400.0,,,
December 2013,1832.0,243720.0,20210.0,223510.0
March 2014,0.0,283000.0,,
June 2014,-153000.0,40119000.0,117000.0,40002000.0
September 2014,-152135.0,40041751.0,37931.0,40003820.0
December 2014,-175474.0,40041963.0,35312.0,40006651.0
March 2015,-149609.0,40038664.0,27181.0,
June 2015,-69000.0,40024000.0,6000.0,
September 2015,-128000.0,40051000.0,26000.0,
December 2015,-93391.0,40047000.0,9000.0,
March 2016,-114000.0,40033000.0,21000.0,
June 2016,-133000.0,12003000.0,5000.0,
September 2016,-80000.0,12027000.0,19000.0,
December 2016,92000.0,12074000.0,49000.0,
March 2017,26000.0,12057000.0,4000.0,
June 2017,-75000.0,1772000.0,,
September 2017,-78000.0,1115000.0,,
