,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,251841.33333333334,10370.0,130786.0,6572661.0,,
March 2009,251841.33333333334,10370.0,130786.0,-7687.5,,
June 2009,251841.33333333334,10370.0,130786.0,-7687.5,,
September 2009,251841.33333333334,10370.0,130786.0,-7687.5,,
December 2009,251841.33333333334,10370.0,130786.0,-7687.5,,
March 2010,1744.0,0.0,1744.0,-1744.0,,
June 2010,26167.0,2000.0,24167.0,-19167.0,,
September 2010,106388.0,61917.0,17292.0,-106388.0,,
December 2010,251841.33333333334,61917.0,59873.0,-344266.0,97292.0,7310.0
March 2011,31156.0,74828.0,57640.0,-268006.0,,
June 2011,24456.0,101795.0,57006.0,-4252047.0,1084059.0,11119.0
September 2011,660512.0,293711.5,217665.0,-923097.0,1815844.0,395871.0
December 2011,-461098.0,293711.5,3545776.0,-4053966.0,2062183.0,370114.0
March 2012,12463.0,63000.0,448238.0,-1130508.0,1252231.0,95843.0
June 2012,27185.0,,415003.0,-811055.0,1537492.0,480391.0
September 2012,96890.0,,597757.0,-1168403.0,1214147.0,272682.0
December 2012,126605.0,,194116.0,-768083.0,1152292.0,570422.0
March 2013,29209.0,,631098.0,-1115591.0,712686.0,239130.0
June 2013,420564.0,,493869.0,-1003993.0,1025156.0,551454.0
September 2013,359373.0,,674506.0,-742018.0,1693551.0,778167.0
December 2013,77803.0,,161563.0,-1992038.0,1923807.0,956596.0
March 2014,20287.0,,480793.0,-3402266.0,3963357.0,1986609.0
June 2014,235379.0,,504761.0,-1380378.0,6018558.0,4137863.0
September 2014,469370.0,,955284.0,-1981719.0,16560247.0,12808441.0
December 2014,179878.0,,267708.0,1756806.0,17324581.0,13548528.0
March 2015,347170.0,,556255.0,-6567532.0,14536183.0,10485100.0
June 2015,551802.0,,549535.0,599365.0,12066171.0,8137817.0
September 2015,627200.0,,599887.0,-1154845.0,11495448.0,7737465.0
December 2015,286183.0,,1474742.0,-7138519.0,7315369.0,5111608.0
March 2016,564662.0,,1040590.0,908294.0,7679459.0,4683794.0
June 2016,,,1667827.0,-8242813.0,8711122.0,5704463.0
September 2016,,,2213849.0,-9301824.0,11439885.0,8242614.0
December 2016,,,2335179.0,-246672.0,15877722.0,12113220.0
March 2017,,,2694282.0,-1445285.0,12038876.0,8027087.0
June 2017,,,2313357.0,16450.0,13850461.0,7004330.0
September 2017,,,1910020.0,869221.0,14019435.0,7427604.0
December 2017,,,1553437.0,-2343659.0,12056082.0,6219894.0
March 2018,,,1781368.0,-1911072.0,7960682.0,2259075.0
June 2018,,,1709763.0,-1700942.0,7557976.0,1987419.0
September 2018,,,1364312.0,-635963.0,8478974.0,3112983.0
December 2018,,,1039068.0,-568703.0,8038867.0,2907514.0
March 2019,,,1140195.0,2363797.0,8466260.0,2222588.0
June 2019,,,2790011.0,-2839121.0,9440250.0,3276537.0
September 2019,,,1186280.0,-803658.0,9249586.0,3315802.0
December 2019,,,1312094.0,-4818304.0,9273238.0,3551858.0
March 2020,,,1171975.0,-1773871.0,7328248.0,1818467.0
June 2020,,,1133470.0,-904217.0,7554437.0,2263293.0
September 2020,,,1271351.0,-1124687.0,7635066.0,2452691.0
December 2020,,,2358721.0,-2022847.0,7376365.0,2374671.0
March 2021,,,1453225.0,-417934.0,8832272.0,4005096.0
June 2021,,,1260411.0,-1729683.0,8497774.0,3832979.0
September 2021,,,1340585.0,-206648.0,9470830.0,4971735.0
December 2021,,,1879911.0,-1278418.0,8134783.0,3790769.0
March 2022,,,1486177.0,-1148181.0,7607308.0,3427885.0
June 2022,,,1459759.0,-356667.0,8959624.0,4930406.0
