,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,7188.666666666667,6515.0,-1580.0,,,
December 2011,7188.666666666667,6515.0,-1580.0,,,
March 2012,7188.666666666667,6515.0,-1580.0,,,
June 2012,9623.0,4372.0,-2329.0,9008.0,8130.0,
September 2012,5194.0,4750.0,7610.0,,,
December 2012,19272.0,11951.0,-10527.0,,,
March 2013,33022.0,46038.0,-1546.0,,,
June 2013,30087.0,30087.0,6888.0,24677.0,21387.0,
September 2013,38036.0,38036.0,-1960.0,59339.0,56423.0,
December 2013,23818.0,23818.0,13804.0,58030.0,55488.0,
March 2014,-70120.0,-70525.0,-21071.0,90080.0,84191.0,
June 2014,60096.0,60096.0,-4585.0,129333.0,96362.0,32971.0
September 2014,83938.0,83938.0,4449.0,105373.0,73414.0,
December 2014,210363.0,210363.0,-145112.0,137727.0,105451.0,
March 2015,3877810.0,3867368.0,-4056750.0,159034.0,135034.0,
June 2015,6051149.0,5646884.0,-6157279.0,555851.0,155011.0,400840.0
September 2015,421411.0,414561.0,-571917.0,457547.0,186972.0,270575.0
December 2015,233122.0,205559.0,1452.0,384002.0,120277.0,263725.0
March 2016,228891.0,,-74436.0,257999.0,1124.0,256875.0
June 2016,233769.0,,-59928.0,358937.0,108912.0,250025.0
September 2016,330516.0,,-433871.0,308701.0,65526.0,243175.0
December 2016,1497077.0,,-1564401.0,,,
March 2017,1319079.0,,-505704.0,,,
June 2017,3074108.0,,-2165705.0,,,
September 2017,2305444.0,,-1898416.0,,,
December 2017,2446709.0,,-1690738.0,,,
March 2018,2890931.0,,-4363460.0,,,
June 2018,2336408.0,,-3477935.0,,,
