,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,-1769038.0,,,
June 2010,-1903518.0,,,
September 2010,-1411447.0,,,
December 2010,-1995700.0,8344093.0,1737536.0,
March 2011,454559.0,,,
June 2011,694486.0,8420618.0,356603.0,
September 2011,-4082873.0,9227620.0,1703579.0,
December 2011,2728740.0,8988733.0,1484485.0,
March 2012,-254962.0,8497178.0,796490.0,
June 2012,61508.333333333336,,,
September 2012,61508.333333333336,,,
December 2012,61508.333333333336,8711960.0,101667.0,8610293.0
March 2013,-174103.0,,,
June 2013,-1367020.0,,,
September 2013,-49057.0,,,
December 2013,-5345584.0,8635745.0,3982253.0,5072492.0
March 2014,627923.0,8807487.0,3596507.0,5210980.0
June 2014,2636183.0,,,
September 2014,3041615.0,21305261.0,3282501.0,18022760.0
December 2014,-2001114.0,22965266.0,3916040.0,19049226.0
March 2015,126183.0,22924040.0,3973584.0,18950456.0
June 2015,1068353.0,22172791.0,3448231.0,18724560.0
