,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,16851.0,-16421.0,,,
June 2010,296931.0,-297602.0,,,
September 2010,266274.0,-269834.0,,,
December 2010,842095.0,-905599.0,3415389.0,1763325.0,
March 2011,570455.0,-514070.0,,,
June 2011,554805.0,-758882.0,5328108.0,283000.0,
September 2011,496744.0,-436427.0,8967354.0,761456.0,
December 2011,387835.0,-382198.0,8156911.0,416512.0,7740399.0
March 2012,700934.0,-914335.0,8791811.0,436091.0,
June 2012,580442.0,-516785.0,9260879.0,525170.0,
September 2012,564784.0,-742581.0,13443803.0,563227.0,
December 2012,,-2123808.0,13154489.0,420068.0,12362498.0
March 2013,,-1148208.0,24912601.0,1546935.0,23035870.0
June 2013,,-2141985.0,25579223.0,2003779.0,23179302.0
September 2013,,-2944078.0,25260956.0,2472062.0,22379454.0
December 2013,,-3087979.0,25277861.0,1789495.0,23069764.0
March 2014,,1581976.0,48131686.0,14081758.0,
June 2014,,-2584151.0,49166437.0,10753094.0,
September 2014,,280423.0,46094733.0,7778821.0,
December 2014,,-1802155.0,44073570.0,6230182.0,
March 2015,,-4648435.0,39790001.0,15578441.0,
June 2015,,-2327373.0,39201036.0,15715791.0,
September 2015,,-3699176.0,39248263.0,17156333.0,
December 2015,,-5061218.0,29046299.0,7304957.0,
March 2016,,-4864811.0,31504017.0,8596252.0,
June 2016,,-1735587.0,30698378.0,8643886.0,
September 2016,,-1772748.0,25379343.0,3037772.0,
December 2016,,-2375552.0,25197923.0,3437397.0,
March 2017,,-4129657.0,24461123.0,3814895.0,
June 2017,,-3331127.0,24530245.0,3988757.0,
September 2017,,-2022757.0,24741682.0,3948546.0,
December 2017,,-3974506.0,27674672.0,7179567.0,
