,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,18812250.0,-4507000.0,,
March 2009,18812250.0,-4507000.0,,
June 2009,18812250.0,-4507000.0,,
September 2009,18812250.0,-4507000.0,,
December 2009,20517000.0,-13244000.0,,
March 2010,10479500.0,1825000.0,,
June 2010,10479500.0,1825000.0,,
September 2010,9742500.0,5922000.0,,
December 2010,49228500.0,-67541000.0,785776000.0,187229000.0
March 2011,22979000.0,-34072000.0,,
June 2011,22107000.0,-5415000.0,794961000.0,205450000.0
September 2011,19017000.0,-126367000.0,677469000.0,218068000.0
December 2011,18022000.0,-63563000.0,639809000.0,185966000.0
March 2012,21514000.0,-32509000.0,640746000.0,198370000.0
June 2012,19529000.0,-46074000.0,620405000.0,187011000.0
September 2012,19447000.0,1857000.0,620507000.0,191030000.0
December 2012,9868000.0,-17972000.0,601234000.0,170234000.0
March 2013,9868000.0,-20351000.0,654684000.0,156133000.0
June 2013,18075000.0,-1504000.0,652923000.0,156002000.0
September 2013,18853000.0,4080000.0,642854000.0,155968000.0
December 2013,9446500.0,-18238000.0,624607000.0,139120000.0
March 2014,9446500.0,-8000000.0,632126000.0,151725000.0
June 2014,10815500.0,6388000.0,635177000.0,161205000.0
September 2014,8203500.0,3129000.0,628314000.0,164583000.0
December 2014,9796000.0,-79389000.0,580062000.0,139152000.0
March 2015,9796000.0,55567000.0,542220000.0,129100000.0
