,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,2827.8333333333335,-4166.666666666667,-502.5,,,
September 2010,2827.8333333333335,-4166.666666666667,-502.5,,,
December 2010,2827.8333333333335,-4166.666666666667,-502.5,,,
March 2011,2827.8333333333335,-4166.666666666667,-502.5,,,
June 2011,2827.8333333333335,-4166.666666666667,-1563.0,,,
September 2011,2827.8333333333335,-4166.666666666667,-32.0,,,
December 2011,2827.8333333333335,-4166.666666666667,-2134.0,,,
March 2012,2827.8333333333335,-4166.666666666667,-15602.0,,,
June 2012,2827.8333333333335,-4166.666666666667,-8125.0,,,
September 2012,2827.8333333333335,-4166.666666666667,-17925.0,,,
December 2012,2827.8333333333335,-4166.666666666667,-4646.0,,,
March 2013,2827.8333333333335,-4166.666666666667,-2150.0,,,
June 2013,6857.0,0.0,-6857.0,,,
September 2013,47144.0,0.0,-47719.0,,,
December 2013,107535.0,25000.0,115502.0,,,
March 2014,82289.0,25000.0,-344982.0,,,
June 2014,84668.0,25000.0,-119379.0,,,
September 2014,385374.0,25000.0,-518560.0,,,
December 2014,75988.0,0.0,-221445.0,,,
March 2015,204123.0,0.0,-268940.0,,,
June 2015,21488.25,,-431484.75,,,
September 2015,21488.25,,-431484.75,,,
December 2015,21488.25,,-431484.75,,,
March 2016,21488.25,,-431484.75,,,
