,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2011,991500.0,-1360750.0,,
March 2012,991500.0,-1360750.0,,
June 2012,991500.0,-1360750.0,,
September 2012,991500.0,-1360750.0,,
December 2012,1052000.0,-1433000.0,,
March 2013,1520000.0,-1999000.0,,
June 2013,1393000.0,-9163000.0,,
September 2013,1531000.0,-1282000.0,44022000.0,23751000.0
December 2013,861000.0,-2098000.0,,
March 2014,1267000.0,3534000.0,36917000.0,17388000.0
June 2014,1614000.0,-4981000.0,74906000.0,54992000.0
September 2014,3623000.0,-6367000.0,65744000.0,45832000.0
December 2014,4197000.0,-6759000.0,69352000.0,49683000.0
March 2015,3980000.0,-7142000.0,62728000.0,43430000.0
June 2015,3493000.0,-5914000.0,59301000.0,40173000.0
September 2015,4784000.0,-8635000.0,100744000.0,81760000.0
December 2015,4457000.0,-9400000.0,90208000.0,70955000.0
March 2016,5593000.0,-10484000.0,82475000.0,62908000.0
June 2016,5516000.0,-7492000.0,75767000.0,56291000.0
September 2016,6121000.0,-9327000.0,67150000.0,48280000.0
December 2016,5998000.0,-10429000.0,58623000.0,39163000.0
March 2017,7530000.0,-11037000.0,67515000.0,47662000.0
June 2017,9122000.0,-13384000.0,95527000.0,75054000.0
September 2017,9234000.0,-12943000.0,84851000.0,65558000.0
December 2017,10238000.0,-13292000.0,74353000.0,54282000.0
March 2018,11968000.0,-18006000.0,122475000.0,101050000.0
June 2018,8305000.0,-12391000.0,112131000.0,88917000.0
