,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2001,,,,,,
December 2001,,,,,,
March 2002,,,,,,
June 2002,,,,,,
September 2002,,,,,,
December 2002,,,,,,
March 2003,,,,,,
June 2003,,,,,,
September 2003,,,,,,
December 2003,,,,,,
March 2004,,,,,,
June 2004,,,,,,
September 2004,,,,,,
December 2004,,,,,,
March 2005,,,,,,
June 2005,,,,,,
September 2005,,,,,,
December 2005,,,,,,
March 2006,,,,,,
June 2006,,,,,,
September 2006,,,,,,
December 2006,,,,,,
March 2007,,,,,,
June 2007,,,,,,
September 2007,,,,,,
December 2007,,,,,,
March 2008,,,,,,
June 2008,,,,,,
September 2008,,,,,,
December 2008,,,,,,
March 2009,,,,,,
June 2009,,,,,,
September 2009,,,,,,
December 2009,,,,,,
March 2010,926326.0,,,-1128489.0,,
June 2010,1144631.0,,,-1492132.0,,
September 2010,847347.0,,,-1165955.0,,
December 2010,,,,,297121.0,72339.0
March 2011,794571.0,,,-1375670.0,,
June 2011,533589.0,,,-580215.0,296728.0,17665.0
September 2011,574219.0,,,-656548.0,324725.0,43402.0
December 2011,,,,,222378.0,8953.0
March 2012,371505.0,,,-555258.0,224797.0,47796.0
June 2012,359235.0,,,-612799.0,152328.0,4997.0
September 2012,302825.0,,,-448559.0,123956.0,6019.0
December 2012,,,,,3049.0,349.0
March 2013,195002.0,,195002.0,-337590.0,4332.0,1632.0
June 2013,191266.0,,191266.0,-360121.0,16296.0,16296.0
September 2013,242198.0,,,,16582.0,16582.0
December 2013,,,,,4541.0,4541.0
March 2014,220392.0,0.0,220392.0,-428768.0,82667.0,82667.0
June 2014,248628.0,37200.0,211428.0,-698290.0,25633.0,25633.0
September 2014,,,,,,
