,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,-993000.0,,,
June 2009,-993000.0,,,
September 2009,-993000.0,,,
December 2009,-993000.0,,,
March 2010,-929000.0,,,
June 2010,1728000.0,,,
September 2010,1962000.0,,,
December 2010,-42943000.0,245334000.0,83766000.0,
March 2011,-224000.0,,,
June 2011,-2297000.0,267129000.0,104059000.0,
September 2011,-3420000.0,255999000.0,100548000.0,
December 2011,-8072000.0,242258000.0,96730000.0,145528000.0
March 2012,-5816000.0,252132000.0,107030000.0,
June 2012,-4163000.0,252655000.0,103806000.0,
September 2012,-10100000.0,254471000.0,101805000.0,
December 2012,-15896000.0,238472000.0,87158000.0,151314000.0
March 2013,67672000.0,278307000.0,142763000.0,
June 2013,-16973000.0,255461000.0,124626000.0,
September 2013,-72694000.0,181429000.0,126206000.0,
December 2013,-1222000.0,93578000.0,35838000.0,
