,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,29491250.0,,,
June 2009,29491250.0,,,
September 2009,29491250.0,,,
December 2009,29491250.0,,,
March 2010,36628000.0,8396000.0,,
June 2010,40692000.0,7533000.0,,
September 2010,39165000.0,,,
December 2010,43572000.0,,295884000.0,243279000.0
March 2011,45890000.0,8983000.0,297688000.0,
June 2011,49197000.0,9433000.0,316584000.0,261002000.0
September 2011,50264000.0,,339484000.0,281017000.0
December 2011,51867000.0,,360153000.0,300688000.0
March 2012,51666000.0,,367194000.0,305708000.0
June 2012,50852000.0,,372825000.0,265718000.0
September 2012,56161000.0,,394275000.0,293846000.0
December 2012,62727000.0,,405716000.0,306225000.0
March 2013,70615000.0,,406890000.0,311905000.0
June 2013,56523000.0,,404324000.0,309272000.0
