,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,6013000.0,6364000.0,738000.0,,
December 2010,7910000.0,7225000.0,884000.0,,
March 2011,6549000.0,6521000.0,1052000.0,,
June 2011,6371000.0,6578000.0,443000.0,141433000.0,139505000.0
September 2011,9061000.0,7915000.0,-830000.0,149872000.0,146778000.0
December 2011,9363000.0,8894000.0,3766000.0,134813000.0,131139000.0
March 2012,7820000.0,7910000.0,449000.0,144875000.0,141106000.0
June 2012,8618000.0,8428000.0,-1965000.0,133093000.0,129280000.0
September 2012,8630000.0,8284000.0,-2104000.0,129003000.0,124844000.0
December 2012,9070000.0,8139000.0,-1602000.0,150739000.0,146528000.0
March 2013,8667000.0,7873000.0,-4195000.0,128800000.0,124708000.0
June 2013,11525000.0,6458000.0,-7842000.0,101992000.0,99069000.0
