,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2011,,0.0,-70263.0,,
March 2012,,0.0,-101287.0,44937.0,13658.0
June 2012,,0.0,-52721.0,,
September 2012,,0.0,-43059.0,,
December 2012,,0.0,-65727.0,,
March 2013,43547.5,29104.0,-270879.0,87581.0,87581.0
June 2013,43547.5,53750.0,-149601.0,39898.0,
September 2013,43547.5,144500.0,-183022.0,18989.0,
December 2013,43547.5,275250.0,-416367.0,195223.0,
March 2014,0.0,0.0,-40661.0,197.0,
June 2014,0.0,0.0,-75488.0,407.0,
September 2014,0.0,0.0,-58303.0,243.0,
December 2014,0.0,0.0,-45779.0,796.0,
March 2015,,,-20562.0,57234.0,
June 2015,,,-23222.0,36895.0,
September 2015,,,-12461.0,807.0,
December 2015,,,-724.0,6501.0,
March 2016,,,-18879.0,2855.0,
June 2016,,,-20746.0,26191.0,
September 2016,,,-12844.0,11954.0,
December 2016,,,7670.0,6529.0,
March 2017,,,-40032.0,6041.0,6041.0
June 2017,,,-234881.0,11584.0,
September 2017,,,-131552.0,9727.0,
December 2017,,,-75699.0,5006.0,
March 2018,,,-274645.0,80626.0,61407.0
June 2018,,,-142968.0,496396.0,477177.0
September 2018,,,-119345.0,372252.0,353033.0
December 2018,,,-173982.0,239319.0,220100.0
March 2019,,,-122703.0,77487.0,58268.0
