,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2012,,,,
December 2012,,,,
March 2013,,,,
June 2013,,,,
September 2013,295589.0,,,
December 2013,295589.0,,,
March 2014,906113.0,,,
June 2014,,,,
September 2014,1234547.0,-1352428.5,,
December 2014,1332863.0,-1352428.5,,
March 2015,1319492.0,-1352428.5,,
June 2015,1341911.0,-1352428.5,,
September 2015,2671257.0,-2671408.0,,
December 2015,1775247.0,-1775910.0,,
March 2016,1795080.0,-1796272.0,,
June 2016,1536500.0,-1548132.0,,
September 2016,1693287.0,-1698055.0,,
December 2016,2416798.0,-2421988.0,,
March 2017,2391269.0,-2396215.0,,
June 2017,2306542.0,,,
September 2017,3281207.0,-3292716.0,,
December 2017,2480152.0,-2491854.0,,
March 2018,2510048.0,-2521755.0,,
June 2018,2529162.0,-2541193.0,,
September 2018,2322227.0,-2338060.0,,
December 2018,2335569.0,-2351948.0,,
March 2019,2340449.0,-2356678.0,,
June 2019,2337730.0,-2354305.0,,
September 2019,2485864.0,-2504875.0,,
December 2019,2538996.0,-1199448.0,,
March 2020,2642773.0,-2651347.0,,
June 2020,2449049.0,-2447239.0,,
September 2020,2749770.0,-2750570.0,,
December 2020,2857140.0,-2860074.0,,
March 2021,328658.0,-328978.0,,
June 2021,209244.0,-209508.0,,
September 2021,164431181.0,-164431381.0,,
December 2021,442592.0,622620366.0,,
