,OperatingExpenses,NetIncomeLoss,Assets
March 2010,0.0,0.0,
June 2010,478176.0,-241859.0,
September 2010,714978.0,-14108.0,
December 2010,737685.0,-30715.0,9221467.0
March 2011,748788.0,-65363.0,
June 2011,727292.0,51512.0,21368611.0
September 2011,795747.0,51670.0,21613944.0
December 2011,-2004264.0,-11359.0,21940218.0
March 2012,34214.0,80807.0,23055163.0
June 2012,39348.0,108031.0,24552541.0
September 2012,29214.0,951478.0,20423363.0
December 2012,764010.0,-146203.0,29086245.0
March 2013,737031.0,118307.0,32737056.0
June 2013,1851970.0,-211534.0,43432694.0
September 2013,2763222.0,-471613.0,53374869.0
December 2013,3003350.0,-802817.0,70917596.0
March 2014,3529376.0,-443069.0,90317911.0
June 2014,5174443.0,-293854.0,107831321.0
September 2014,8476597.0,-2859333.0,154075853.0
December 2014,9098414.0,-1723021.0,190758473.0
March 2015,9647129.0,-1206441.0,223694386.0
June 2015,12085768.0,-1439532.0,271395105.0
September 2015,15318535.0,7974387.0,284528197.0
December 2015,13720410.0,1606446.0,287100849.0
March 2016,13348457.0,-1300243.0,283012529.0
June 2016,14731004.0,85952.0,274960802.0
September 2016,14999185.0,-1237594.0,273247259.0
December 2016,14874292.0,-1935565.0,267249966.0
March 2017,13900061.0,-953551.0,264763608.0
June 2017,14936309.0,329141.0,261980737.0
