,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,227000.0,744500.0,-678000.0,,
March 2010,227000.0,744500.0,-678000.0,,
June 2010,171000.0,709000.0,-188000.0,,
September 2010,147000.0,823000.0,-237000.0,4453000.0,3793000.0
December 2010,163000.0,651000.0,742000.0,,
March 2011,134000.0,627000.0,231000.0,,
June 2011,198000.0,601000.0,-597000.0,4422000.0,3863000.0
September 2011,214000.0,562000.0,-468000.0,4223000.0,3697000.0
December 2011,181000.0,526000.0,-653000.0,3444000.0,2951000.0
March 2012,215000.0,534000.0,-574000.0,3415000.0,2953000.0
June 2012,191000.0,527000.0,-630000.0,3477000.0,3043000.0
September 2012,133000.0,543000.0,-332000.0,3030000.0,2624000.0
December 2012,119000.0,416000.0,-494000.0,2703000.0,2300000.0
March 2013,108000.0,468000.0,-293000.0,2843000.0,2433000.0
June 2013,99000.0,380000.0,-480000.0,2436000.0,2030000.0
September 2013,17000.0,391000.0,-275000.0,2314000.0,1431000.0
December 2013,127000.0,415000.0,-602000.0,2077000.0,1197000.0
March 2014,101000.0,384000.0,-576000.0,2040000.0,1161000.0
June 2014,57000.0,378000.0,-446000.0,1959000.0,1051000.0
September 2014,77000.0,410000.0,-973000.0,2284000.0,1337000.0
December 2014,102000.0,404000.0,-1758000.0,1863000.0,930000.0
March 2015,65000.0,386000.0,-68000.0,1751000.0,833000.0
June 2015,92000.0,391000.0,257000.0,1491000.0,664000.0
