,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,14329853.0,1039884.0,,,
September 2009,13867314.0,684008.0,,,
December 2009,13758294.0,1014232.0,,,
March 2010,14544093.0,1470914.0,,,
June 2010,14456430.0,1080139.0,42743360.0,18032415.0,2431321.0
September 2010,13691261.0,541661.0,44270485.0,18885248.0,
December 2010,7638288.0,207487.5,46698853.0,20354234.0,
March 2011,7638288.0,207487.5,44331890.0,17761093.0,
June 2011,7465346.0,349785.5,48120906.0,21240151.0,2234337.0
September 2011,7465346.0,349785.5,49255095.0,22296754.0,
December 2011,7522587.0,102299.5,49024645.0,21519155.0,
March 2012,8041696.0,490660.5,48197438.0,20543064.0,
June 2012,15934807.0,670136.0,48753626.0,20046637.0,2209399.0
September 2012,15145750.0,442257.0,48227016.0,19753040.0,
December 2012,7672589.0,236194.0,47926475.0,19754672.0,
March 2013,7672589.0,236194.0,48009877.0,19448504.0,
June 2013,16253347.0,771528.0,47756479.0,18323634.0,2337791.0
September 2013,15746664.0,26196.0,49789654.0,20908673.0,
December 2013,15262451.0,-560853.0,49180710.0,20919435.0,
March 2014,16133918.0,684958.0,48181760.0,19412401.0,
June 2014,16025248.0,767226.0,48316098.0,20834658.0,1810096.0
September 2014,15401103.0,40727.0,47371013.0,20803247.0,
December 2014,14814153.0,272523.0,46405059.0,20272007.0,
March 2015,16248898.0,693365.0,45833389.0,18872748.0,
June 2015,15651810.0,889598.0,46545055.0,20453123.0,1603454.0
September 2015,15037087.0,599551.0,45227096.0,19959841.0,
December 2015,8197826.0,367227.5,44618564.0,20142278.0,
March 2016,8197826.0,367227.5,44367026.0,20441927.0,
June 2016,16314410.0,961199.0,43084906.0,19694341.0,1355962.0
