,NetIncomeLoss,Assets
March 2008,6974500.0,
June 2008,6974500.0,
September 2008,6974500.0,
December 2008,6974500.0,
March 2009,-19810000.0,
June 2009,-3198000.0,
September 2009,-2656000.0,
December 2009,3905000.0,687617000.0
March 2010,-4843000.0,
June 2010,-2500000.0,679101000.0
September 2010,-2082000.0,680649000.0
December 2010,-4647000.0,692502000.0
March 2011,-2105000.0,682375000.0
June 2011,2085000.0,683743000.0
September 2011,-49921000.0,648645000.0
December 2011,-4601000.0,684151000.0
March 2012,-4896000.0,696964000.0
June 2012,-15433000.0,696732000.0
September 2012,-5265000.0,701994000.0
December 2012,-3479000.0,667174000.0
March 2013,-14975000.0,675892000.0
June 2013,-7709000.0,662785000.0
September 2013,8166000.0,776145000.0
December 2013,-7780000.0,762552000.0
March 2014,-13247000.0,751690000.0
June 2014,1837000.0,759711000.0
September 2014,-9937000.0,770879000.0
December 2014,-31078000.0,804444000.0
March 2015,-16825000.0,782519000.0
June 2015,-49770000.0,759845000.0
September 2015,-14092000.0,675826000.0
December 2015,-1171000.0,662085000.0
March 2016,-6801000.0,654034000.0
June 2016,-3398000.0,662340000.0
September 2016,-2900000.0,660521000.0
December 2016,-8766000.0,675794000.0
March 2017,4643000.0,688283000.0
June 2017,1575000.0,648552000.0
September 2017,-4639000.0,331936000.0
December 2017,-1115000.0,214402000.0
March 2018,-2863000.0,206897000.0
June 2018,4302000.0,203095000.0
September 2018,-4669000.0,189112000.0
December 2018,-99000.0,180211000.0
March 2019,6684000.0,182546000.0
June 2019,-1118000.0,177101000.0
September 2019,1379000.0,177808000.0
December 2019,4581000.0,181089000.0
March 2020,-1811000.0,174537000.0
June 2020,1864000.0,173669000.0
September 2020,-148000.0,172116000.0
December 2020,10096000.0,180446000.0
March 2021,532000.0,179977000.0
June 2021,-278000.0,178472000.0
September 2021,-1020000.0,177018000.0
December 2021,33676000.0,212658000.0
March 2022,-1531000.0,209835000.0
