,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,12878250.0,6639250.0,4932750.0,2735000.0,,
June 2009,12878250.0,6639250.0,4932750.0,2735000.0,,
September 2009,12878250.0,6639250.0,4932750.0,2735000.0,,
December 2009,12878250.0,6639250.0,4932750.0,2735000.0,,
March 2010,14531000.0,7337000.0,5659000.0,7664000.0,,
June 2010,16334000.0,8812000.0,6013000.0,9002000.0,,
September 2010,17088000.0,9116000.0,6489000.0,8367000.0,,
December 2010,17721000.0,9719000.0,6503000.0,3407000.0,146207000.0,137348000.0
March 2011,16951000.0,9114000.0,6564000.0,2680000.0,,
June 2011,18208000.0,8969000.0,7199000.0,5338000.0,164325000.0,154826000.0
September 2011,16516000.0,9580000.0,6281000.0,6942000.0,165975000.0,156408000.0
December 2011,17033000.0,9720000.0,6602000.0,5684000.0,175716000.0,166752000.0
March 2012,18007000.0,10398000.0,6909000.0,6190000.0,190777000.0,181949000.0
June 2012,19079000.0,10995000.0,6805000.0,6014000.0,202541000.0,192208000.0
September 2012,18267000.0,10964000.0,6499000.0,6068000.0,201455000.0,190377000.0
December 2012,18312000.0,10896000.0,6726000.0,4575000.0,213807000.0,196673000.0
March 2013,19517000.0,11513000.0,7207000.0,3036000.0,212320000.0,194843000.0
June 2013,18998000.0,10878000.0,7101000.0,740000.0,218000000.0,200384000.0
