,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,363446.6666666667,-481319.3333333333,,
June 2010,363446.6666666667,-481319.3333333333,,
September 2010,363446.6666666667,-481319.3333333333,,
December 2010,258299.0,-611129.0,2375382.0,5138.0
March 2011,256754.0,-344393.0,,
June 2011,222163.0,-341163.5,,
September 2011,222163.0,-341163.5,1795363.0,7426.0
December 2011,128539.0,-253590.0,1892742.0,23508.0
March 2012,174891.0,-304105.0,1720837.0,10432.0
June 2012,192054.0,-291324.0,,
September 2012,186991.0,-324186.0,1379702.0,2225.0
December 2012,254451.0,1262071.0,1230084.0,19052.0
March 2013,12948.0,-126122.0,1211793.0,761.0
June 2013,33962.0,-173245.0,1211847.0,815.0
September 2013,21891.0,-163621.0,1211183.0,151.0
December 2013,50591.0,-143568.0,1211254.0,222.0
March 2014,40241.0,-182223.0,1216613.0,5581.0
June 2014,177769.0,-317530.0,1429397.0,100307.0
September 2014,157152.0,-300440.0,1486578.0,112988.0
December 2014,145627.0,-288916.0,2269438.0,835355.0
March 2015,82595.0,-224233.0,2278670.0,838570.0
June 2015,62465.0,-209283.0,2311305.0,861307.0
September 2015,48753.0,-201010.0,2288354.0,54.0
December 2015,120494.0,-273779.0,2213603.0,0.0
