,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,11590000.0,695000.0,,
June 2009,11590000.0,695000.0,,
September 2009,11590000.0,695000.0,,
December 2009,11590000.0,695000.0,,
March 2010,12437000.0,2860000.0,,
June 2010,14180000.0,2860000.0,86390000.0,30904000.0
September 2010,14050000.0,1343000.0,84398000.0,28132000.0
December 2010,16253000.0,2748000.0,96996000.0,41187000.0
March 2011,16701000.0,5415000.0,107779000.0,51642000.0
June 2011,16695000.0,5318000.0,111261000.0,53498000.0
September 2011,16577000.0,2848000.0,118809000.0,60641000.0
December 2011,16830000.0,6139000.0,132302000.0,71987000.0
March 2012,18250000.0,5939000.0,135884000.0,74651000.0
June 2012,17852000.0,3449000.0,133711000.0,69520000.0
September 2012,19718000.0,153000.0,138074000.0,69024000.0
December 2012,18830000.0,2406000.0,149585000.0,77742000.0
March 2013,22003000.0,2697000.0,154618000.0,81791000.0
June 2013,22924000.0,-12768000.0,142425000.0,77694000.0
September 2013,24480000.0,-8981000.0,129942000.0,61406000.0
December 2013,25497000.0,-23258000.0,120962000.0,58303000.0
March 2014,23486000.0,-9253000.0,118120000.0,54616000.0
June 2014,25228000.0,-21017000.0,110526000.0,56126000.0
September 2014,17276000.0,-16713000.0,76149000.0,38723000.0
