,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5539250.0,,
June 2009,5539250.0,,
September 2009,5539250.0,,
December 2009,5539250.0,,
March 2010,5466000.0,,
June 2010,5396000.0,,
September 2010,6104000.0,,
December 2010,6905000.0,269478000.0,143378000.0
March 2011,5693000.0,,
June 2011,3858000.0,315940000.0,140012000.0
September 2011,3482000.0,289343000.0,111200000.0
December 2011,125000.0,282614000.0,105205000.0
March 2012,1585000.0,271646000.0,95446000.0
June 2012,1479000.0,250400000.0,75678000.0
September 2012,-55195000.0,170980000.0,63452000.0
December 2012,-34693000.0,141776000.0,77083000.0
March 2013,1975000.0,154591000.0,91408000.0
June 2013,1811000.0,135454000.0,73581000.0
September 2013,1951000.0,122825000.0,62623000.0
December 2013,2001000.0,127394000.0,70199000.0
March 2014,1241000.0,131784000.0,75400000.0
June 2014,2426000.0,130311000.0,75405000.0
September 2014,2362000.0,134395000.0,80675000.0
December 2014,2440000.0,136684000.0,86007000.0
March 2015,2405000.0,165732000.0,63420000.0
June 2015,3046000.0,166135000.0,65054000.0
September 2015,3171000.0,159113000.0,59375000.0
December 2015,3550000.0,163868000.0,67758000.0
March 2016,2589000.0,173852000.0,75171000.0
June 2016,3230000.0,156871000.0,59468000.0
September 2016,3239000.0,153860000.0,57555000.0
December 2016,1100000.0,155422000.0,56188000.0
March 2017,-807000.0,159123000.0,61623000.0
June 2017,2277000.0,162175000.0,66350000.0
