,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,12774750.0,-1665750.0,,,
June 2011,12774750.0,-1665750.0,,,
September 2011,12774750.0,-1665750.0,,,
December 2011,12774750.0,-1665750.0,,,
March 2012,13179000.0,-2516000.0,,,
June 2012,13701000.0,-518000.0,,,
September 2012,13849000.0,-2597000.0,,,
December 2012,13415000.0,-3928000.0,256143000.0,65263000.0,190880000.0
March 2013,13856000.0,-1323000.0,,,
June 2013,15175000.0,1803000.0,,,
September 2013,16844000.0,-257000.0,,,
December 2013,16514000.0,-13598000.0,265466000.0,85736000.0,179730000.0
March 2014,14674000.0,2013000.0,267368000.0,88907000.0,178461000.0
June 2014,15868000.0,4032000.0,279769000.0,102148000.0,177621000.0
September 2014,15858000.0,-7338000.0,288209000.0,111219000.0,176990000.0
December 2014,17094000.0,4516000.0,296229000.0,119760000.0,176469000.0
March 2015,17073000.0,3015000.0,306606000.0,130310000.0,176296000.0
