,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,19467000.0,2087750.0,,
March 2009,19467000.0,2087750.0,,
June 2009,19467000.0,2087750.0,,
September 2009,19467000.0,2087750.0,,
December 2009,19434000.0,4598500.0,,
March 2010,19434000.0,4598500.0,,
June 2010,26725000.0,-3869000.0,,
September 2010,21113000.0,-55703000.0,,
December 2010,18974000.0,1033000.0,,
March 2011,19010000.0,2622000.0,,
June 2011,17744000.0,3007000.0,,
September 2011,18812000.0,-27729000.0,,
December 2011,21760000.0,-2249000.0,,
March 2012,20852000.0,3671000.0,,
June 2012,20673000.0,1838000.0,,
September 2012,21943000.0,-664000.0,,
December 2012,22155000.0,-467000.0,,
